Original row	Sample	0h	6h	3d	7d	11d
4562	SMED30004665	0.95098025	0.861697	0.25212222	-0.7514632	-1.3133364
4568	SMED30004671	0.546605	1.3052237	0.09968317	-0.7714545	-1.1800573
4594	SMED30004697	1.6190264	0.28985772	-0.6266466	-0.8410979	-0.4411397
4596	SMED30004699	1.3400186	0.81214	-0.69558823	-0.72000885	-0.73656154
4620	SMED30004724	1.3190509	0.8346894	-0.82499415	-0.66437304	-0.66437304
4629	SMED30004734	0.887208	0.99355227	-0.14635883	-1.458902	-0.27549943
4639	SMED30004744	1.595918	0.33626974	-0.44045028	-0.6167729	-0.8749646
4655	SMED30004760	1.3036197	0.8598853	-0.7455941	-0.70531386	-0.71259713
4675	SMED30004780	1.4866319	-0.5165686	0.2720094	-1.2031537	-0.038918894
4696	SMED30004801	1.3378192	0.8146412	-0.67965645	-0.74314475	-0.72965914
4725	SMED30004832	1.4997386	0.5599486	-0.56612206	-0.7205248	-0.77304035
4736	SMED30004843	0.7468559	0.68694735	-1.586241	0.5466073	-0.3941696
4746	SMED30004853	-0.0064499984	1.6232141	-0.9637281	-0.660535	0.0074989614
4789	SMED30004898	1.7792935	-0.512193	-0.4629843	-0.2714504	-0.53266585
4830	SMED30004939	0.74208343	1.3382986	-1.0334158	-0.37813532	-0.6688308
4844	SMED30004954	1.7695104	-0.24474517	-0.63185	-0.52078694	-0.37212828
4857	SMED30004967	0.27611214	1.4407905	-1.0106323	-0.89030284	0.18403253
4868	SMED30004978	0.9887613	0.06182024	-0.89603204	0.9724188	-1.1269683
4925	SMED30005040	1.1161984	1.0617181	-0.551343	-0.8116159	-0.81495774
4948	SMED30005063	1.3179653	0.84157366	-0.7088093	-0.72645336	-0.72427624
4960	SMED30005075	1.639771	0.010823114	-0.83061326	-0.7874366	-0.03254428
4997	SMED30005115	1.2071764	0.95352817	-0.50231856	-0.77413416	-0.8842519
5000	SMED30005118	1.2700387	0.9019626	-0.69903624	-0.7370369	-0.7359281
5014	SMED30005132	1.2897466	0.224449	0.5019953	-1.0369388	-0.9792522
5015	SMED30005133	1.2623938	0.9077452	-0.7852796	-0.75064796	-0.6342114
5037	SMED30005155	1.1382843	0.90503466	-0.1444565	-0.77405477	-1.1248077
5059	SMED30005177	1.3100965	0.49100223	-1.0199711	-0.98096305	0.1998354
5084	SMED30005204	1.3861631	-0.34081158	0.2899228	-1.3700848	0.034810495
5127	SMED30005248	1.2463802	0.93057364	-0.7019383	-0.74034965	-0.73466593
5169	SMED30005291	1.0535032	0.70183235	0.3419609	-0.847031	-1.2502654
5241	SMED30005365	0.4173465	1.1745788	-0.77894753	0.46211946	-1.2750973
5244	SMED30005368	1.0083466	0.760931	-1.2554163	0.3330374	-0.84689873
5266	SMED30005392	1.2588527	0.59696424	-0.601095	-1.3020626	0.04734061
5289	SMED30005416	1.4184954	0.7005883	-0.6983725	-0.70284873	-0.7178625
5328	SMED30005457	0.909291	0.7201072	0.5430041	-1.0938175	-1.0785848
5361	SMED30005490	1.1141044	1.057248	-0.5246107	-0.8937367	-0.75300497
5403	SMED30005533	1.3322484	0.8219701	-0.68361396	-0.71515274	-0.7554519
5416	SMED30005546	0.3641263	1.0251713	-1.6543953	0.2813333	-0.01623558
5423	SMED30005553	0.813677	0.5798616	-0.056056064	-1.6944406	0.3569581
5476	SMED30005607	0.51159483	1.1298062	-0.27557108	-1.5353009	0.1694709
5501	SMED30005632	0.7850038	1.0550157	0.15099077	-1.3600951	-0.6309152
5523	SMED30005655	1.2435669	0.93285877	-0.6717604	-0.747591	-0.7570743
5569	SMED30005702	0.7811257	1.2710552	-0.22999513	-1.0859967	-0.7361891
5583	SMED30005717	0.44607434	1.0797619	-1.1858588	-0.935194	0.59521663
5595	SMED30005729	1.1127862	0.989081	-0.5846382	-0.37741134	-1.1398177
5702	SMED30005840	0.73029554	0.73029554	-1.0928993	-1.0979874	0.73029554
5704	SMED30005842	1.4962391	-0.21886024	-0.10421454	0.12558033	-1.2987447
5737	SMED30005875	1.2224612	0.94779825	-0.8806516	-0.6541679	-0.63544005
5768	SMED30005906	1.1724429	1.0073739	-0.5932233	-0.78997976	-0.7966138
5814	SMED30005955	1.5773411	0.28785193	-0.6080447	-0.9954576	-0.26169074
5848	SMED30005989	1.7875824	-0.39378038	-0.43817586	-0.4987597	-0.45686647
5872	SMED30006013	1.3910153	0.74108225	-0.6908301	-0.7198289	-0.7214385
5897	SMED30006039	0.68596554	0.9324851	0.49150684	-0.7448308	-1.3651267
5920	SMED30006063	1.2552156	0.92018306	-0.7123893	-0.7316135	-0.7313959
5983	SMED30006131	1.6457827	-0.39253092	0.12613869	-0.3981057	-0.98128474
6041	SMED30006192	1.5805359	0.40725538	-0.55028814	-0.7152384	-0.72226477
6093	SMED30006245	1.0873232	1.0529472	-0.36552265	-0.90409666	-0.87065095
6161	SMED30006314	1.2481836	0.9285562	-0.7094758	-0.72956616	-0.73769796
6173	SMED30006327	0.6887813	1.0665299	0.35914394	-0.9484849	-1.1659702
6178	SMED30006332	1.6524763	-0.2759752	-0.8848271	-0.62621135	0.13453737
6248	SMED30006404	0.9293027	0.57568496	-0.8201617	0.6317084	-1.3165344
6267	SMED30006423	1.3525324	0.51417345	-1.2212486	-0.6440742	-0.0013829337
6287	SMED30006443	1.1897109	0.99571633	-0.7014755	-0.7445373	-0.73941433
6322	SMED30006478	1.321771	0.82608294	-0.863711	-0.6420715	-0.6420715
6430	SMED30006587	1.3308455	0.8136427	-0.8437207	-0.71736723	-0.5834002
6436	SMED30006593	0.5266229	1.4124079	-0.08906405	-0.8592135	-0.9907533
6442	SMED30006599	0.70777214	1.19062	-0.0025021692	-0.5709322	-1.3249577
6462	SMED30006621	1.2649553	0.68379146	-0.8533281	0.0019167626	-1.0973353
6473	SMED30006633	1.1698214	1.0110556	-0.7829415	-0.7968847	-0.6010507
6482	SMED30006642	1.2377478	0.9184676	-0.5639897	-0.65696853	-0.9352571
6492	SMED30006652	1.0159534	0.9382375	-0.12823462	-1.3624482	-0.463508
6508	SMED30006668	1.209376	0.0847435	-1.5362341	0.38648435	-0.14436974
6539	SMED30006700	0.73028517	0.73028517	-1.1033897	-1.0874658	0.73028517
6615	SMED30006778	1.564083	-0.7025174	-0.17218016	0.28492686	-0.9743123
6691	SMED30006856	1.2086546	0.9745117	-0.7056112	-0.74090165	-0.7366535
6694	SMED30006859	1.1261604	0.9372224	-1.2011259	-0.5706458	-0.29161116
6800	SMED30006966	1.0509527	0.7565791	0.24891186	-0.7574364	-1.2990072
6809	SMED30006975	1.2447895	0.932401	-0.698962	-0.7391522	-0.7390763
6815	SMED30006981	1.3120674	0.84819835	-0.6738258	-0.7542961	-0.7321439
6834	SMED30007000	0.62613636	1.0567296	0.3708848	-1.3767141	-0.67703664
6848	SMED30007014	0.36791646	1.2959933	-0.9719532	-1.0534186	0.3614621
6854	SMED30007020	1.2592682	0.91518927	-0.71483314	-0.7150749	-0.7445494
6860	SMED30007026	1.3179803	0.8405068	-0.76709837	-0.69045615	-0.7009326
6865	SMED30007031	1.6897799	-0.4259446	0.10899302	-0.7535214	-0.619307
6912	SMED30007081	0.9444353	1.1532382	-0.24420792	-0.9464646	-0.907001
6931	SMED30007100	0.74226314	1.2493559	-0.71330124	-1.1693987	-0.10891914
6970	SMED30007142	1.2133822	0.65388256	-0.5424109	-1.3437171	0.018863175
6982	SMED30007154	1.1680095	1.0167174	-0.67424685	-0.8129266	-0.6975535
7016	SMED30007190	1.4992212	0.56928945	-0.66843826	-0.7258643	-0.67420816
7019	SMED30007193	1.444276	0.59974355	-0.4118039	-0.65373755	-0.9784781
7154	SMED30007332	1.344365	0.8037646	-0.64407486	-0.771033	-0.73302174
7227	SMED30007405	1.2038033	0.97937655	-0.68424976	-0.74291277	-0.75601727
7320	SMED30007500	1.3426025	0.7829295	-0.7362625	-0.89125943	-0.49801004
7338	SMED30007519	0.9526721	1.0600231	-0.8498164	-1.1154971	-0.04738173
7340	SMED30007521	1.0183028	1.1040622	-0.33480412	-1.024787	-0.7627739
7357	SMED30007538	0.8901213	0.79457676	-1.219008	-0.9335296	0.46783954
7370	SMED30007552	1.2533762	0.91952574	-0.6443241	-0.7575213	-0.7710566
7381	SMED30007563	1.1305265	0.28756183	-0.5919471	0.5737327	-1.399874
7478	SMED30007663	1.4037098	0.7199873	-0.63842446	-0.7601582	-0.72511446
7507	SMED30007692	1.2849605	0.8476526	-0.8394022	-0.43498313	-0.85822785
7510	SMED30007695	0.77613676	1.1559452	-0.056578156	-1.3246913	-0.5508125
7548	SMED30007733	0.9481719	1.2088985	-0.47605664	-0.8410264	-0.83998746
7569	SMED30007754	1.6681384	-0.31838176	0.10268519	-0.5671465	-0.8852954
7600	SMED30007785	1.0248406	0.3470566	-0.0054069725	-1.6567893	0.2902991
7606	SMED30007791	1.3778111	0.7556868	-0.67933303	-0.80383855	-0.6503263
