Original row	Sample	0h	6h	3d	7d	11d
706	SMED30003976	0.52272385	-0.96960616	-0.6929217	1.4800961	-0.34029207
724	SMED30004081	0.85747033	-1.6609161	0.23186655	0.6659138	-0.09433465
732	SMED30004118	1.7358031	-0.3697761	-0.8163821	-0.14691861	-0.40272626
734	SMED30004124	1.5799183	-1.0365561	-0.39742216	0.28815064	-0.4340905
741	SMED30004162	1.1161567	-1.0351613	-0.12044271	-0.8933347	0.9327819
769	SMED30004350	0.9129653	-1.5385544	-0.45895773	0.52522355	0.5593234
778	SMED30004400	1.2852694	-0.18492389	-0.29077214	-1.3798848	0.5703114
803	SMED30004532	1.6481267	0.0793123	-0.91740984	-0.17298697	-0.63704216
809	SMED30004562	1.5000614	-0.97265893	-0.8599634	0.09951612	0.23304491
813	SMED30004585	1.595951	-0.6161125	0.12725185	-1.0248882	-0.08220213
824	SMED30004640	0.83656657	-0.298677	-0.71114093	1.2464142	-1.0731629
867	SMED30004908	0.941641	0.39206383	-0.98087317	0.80726117	-1.1600928
871	SMED30004937	0.88484216	-1.270953	-0.3234395	1.143885	-0.4343346
890	SMED30005019	1.1883018	-1.052781	-0.6226219	0.94115335	-0.4540522
917	SMED30005161	0.79515904	-0.8695702	-1.0938185	1.1894041	-0.021174397
927	SMED30005231	1.776024	-0.34374243	-0.5056981	-0.6091871	-0.31739634
928	SMED30005233	1.2531437	-0.14264223	-1.5205635	0.2859493	0.124112785
929	SMED30005237	0.81086403	-0.7934183	-1.2109765	0.07991676	1.113614
944	SMED30005341	0.7426584	0.3856004	-1.7606249	0.31247	0.3198961
955	SMED30005425	1.6217265	-0.68420273	-0.48815927	-0.7550623	0.3056978
960	SMED30005465	0.6638382	-1.3490782	0.052732367	1.1927506	-0.56024307
972	SMED30005535	0.71735865	-1.5281795	-0.42633197	0.9371917	0.2999611
981	SMED30005571	0.717799	-0.942003	-0.804823	1.3571898	-0.3281628
1001	SMED30005665	1.3598816	-0.13878468	-1.4457177	0.20212722	0.02249352
1015	SMED30005712	1.7716902	-0.55000955	-0.51525986	-0.20557	-0.5008508
1019	SMED30005723	1.5450801	-0.1915702	0.22442225	-0.41431412	-1.163618
1023	SMED30005737	1.3065411	-1.3327153	-0.25599694	0.594669	-0.31249774
1030	SMED30005772	1.2064227	-0.048590988	-1.5536674	0.3559653	0.039870437
1052	SMED30005891	1.4396627	-1.3449985	-0.122993685	0.24090444	-0.21257493
1067	SMED30005988	1.6692313	0.16602796	-0.41474593	-0.6594706	-0.7610427
1070	SMED30006002	0.7155621	-1.4001775	-0.3757176	1.1721001	-0.111767046
1085	SMED30006093	1.489908	-0.305861	-0.073966	0.17468983	-1.2847707
1087	SMED30006103	1.7839336	-0.48175967	-0.5486206	-0.35970986	-0.39384353
1090	SMED30006109	0.9125258	-0.5646777	-0.9568842	1.2392228	-0.6301866
1093	SMED30006119	0.908424	-1.609661	0.030347098	0.7584046	-0.087514766
1130	SMED30006281	0.9963256	-1.1442982	-0.57365054	1.1052818	-0.38365865
1181	SMED30006638	1.541515	-1.0334727	-0.58384645	0.363414	-0.28760993
1184	SMED30006663	1.0831546	-0.8656213	-1.0359144	0.9877592	-0.16937795
1190	SMED30006689	0.9192191	-0.5007958	-1.46876	0.21261391	0.8377227
1194	SMED30006714	1.5970134	-0.24041629	-1.1262459	0.1048107	-0.33516183
