Sample	0h	6h	3d	7d	11d
SMED30017260	5.08742	6.60137	5.70273	5.97925	5.55075
SMED30017263	4.41914	4.9269	9.27596	10.035	9.95572
SMED30017264	3.00134	5.4532	7.84751	8.04385	7.2958
SMED30017265	9.52083	16.4049	20.0621	19.9182	19.2422
SMED30017267	3.36846	3.32094	3.78604	4.21703	3.39322
SMED30017270	6.96125	8.38603	7.93031	7.94053	7.75268
SMED30017282	7.77764	6.69418	6.35941	5.19356	5.44058
SMED30017290	11.6629	16.336	18.4024	18.1527	14.6755
SMED30017295	12.6169	11.1313	15.5315	12.4244	12.1879
SMED30017306	12.2612	12.371	14.4264	16.0271	13.2137
SMED30017309	11.2336	12.8248	16.1492	16.9664	14.8176
SMED30017321	12.8758	12.2767	16.5911	16.81	13.8361
SMED30017333	12.345	15.0748	18.2364	18.5333	20.8695
SMED30017337	6.86987	5.82013	6.49116	7.49917	7.09831
SMED30017339	8.10963	8.07072	9.50276	13.5564	10.9282
SMED30017347	5.70578	6.72479	6.56715	8.3119	6.20867
SMED30017356	14.8634	17.1982	15.2038	16.9878	23.4186
SMED30017363	2.37636	2.18755	1.8952	2.59823	2.37498
SMED30017364	6.43641	4.85564	5.48572	8.39358	7.16301
SMED30017367	7.87986	8.24847	8.53912	11.6398	10.7948
SMED30017368	3.9322	5.7073	5.40279	4.03388	4.68228
SMED30017378	4.05932	4.09103	4.50167	5.05902	4.39915
SMED30017384	16.9739	17.5052	14.5772	20.0626	19.8988
SMED30017388	7.99132	5.04114	8.15612	14.3057	10.8579
SMED30017393	3.17958	3.38088	3.20822	2.8454	3.16562
SMED30017397	12.21	11.0839	10.6822	14.932	14.0858
SMED30017399	42.4802	40.3846	66.0256	73.9062	64.3984
SMED30017412	6.38461	5.66371	5.765	18.3685	5.7223
SMED30017415	16.552	27.0364	19.5569	18.7872	16.2026
SMED30017418	7.68853	7.00769	7.2077	8.69034	7.35776
SMED30017424	18.2263	21.8435	26.0501	25.8109	26.7924
SMED30017430	7.35758	5.69013	6.22708	6.13622	5.98657
SMED30017432	17.8415	23.1614	20.9798	30.0138	29.2543
SMED30017438	5.76067	4.82452	4.99389	7.65504	5.29174
SMED30017439	20.807	18.4921	21.7793	27.763	25.2266
SMED30017440	7.05256	17.2044	6.90649	4.80598	11.2829
SMED30017456	12.37	12.4572	15.5654	14.3506	14.1696
SMED30017459	4.06954	4.51609	4.40705	4.14726	3.94034
SMED30017465	7.15703	7.65906	6.08219	8.06392	7.27302
SMED30017466	7.77619	8.62369	11.0167	11.4177	12.4518
SMED30017467	12.0509	11.6526	15.679	14.3682	13.8028
SMED30017474	3.99735	6.27204	8.60198	7.15962	8.27291
SMED30017476	38.9705	44.5621	47.6903	41.249	42.1607
SMED30017480	9.16597	15.2979	28.4107	22.1413	22.9143
SMED30017484	10.9474	11.5364	17.4361	16.8327	15.3046
SMED30017486	6.67789	8.59413	8.10078	6.14763	6.48086
SMED30017487	23.9118	22.7344	32.6901	43.6429	28.8504
SMED30017488	7.057	6.9371	7.29456	7.44674	7.31342
SMED30017490	5.33483	7.60892	16.7974	5.55308	7.86507
SMED30017501	2.88216	2.02732	2.41785	2.65805	2.74199
SMED30017511	6.28291	6.62313	7.59918	8.9784	9.24588
SMED30017516	22.9369	21.2592	27.8137	19.4742	13.9591
SMED30017520	25.336	30.9441	43.1784	46.1263	39.4437
SMED30017522	13.5965	14.9032	20.7013	18.6543	15.3497
SMED30017526	6.14202	5.45893	4.56739	6.90016	5.44211
SMED30017534	4.18314	4.66747	4.3092	4.45489	4.11581
SMED30017553	30.9993	26.3235	31.4737	39.9845	27.83
SMED30017554	2.89959	3.43992	2.92344	1.98079	1.7586
SMED30017556	4.32391	3.69031	4.56065	4.87471	4.21687
SMED30017557	4.56008	4.31739	5.22702	6.17304	5.54463
SMED30017576	6.00639	9.23142	11.0269	10.1041	11.402
SMED30017584	38.6685	53.0855	53.7291	68.5229	54.201
SMED30017587	10.2545	12.1511	16.407	14.9928	16.0529
SMED30017590	11.8117	8.91871	10.148	10.4918	9.9684
SMED30017593	22.5247	29.4955	29.992	33.9044	31.1265
SMED30017602	7.85376	9.11019	8.11734	7.04477	9.26324
SMED30017603	9.28255	11.5088	13.4213	15.3128	40.2389
SMED30017611	13.4645	14.4686	15.8816	18.6234	16.7213
SMED30017618	6.98429	7.86377	9.50165	9.74612	8.96755
SMED30017631	10.0084	11.71	9.96361	6.20355	6.65162
SMED30017635	6.48814	16.952	20.2507	21.3808	20.7014
SMED30017636	4.00613	4.18685	5.47955	4.74763	5.1446
SMED30017645	7.41702	8.42592	12.1849	11.3568	9.50122
SMED30017648	10.4679	12.9147	15.2913	13.03	15.1324
SMED30017651	14.6917	21.3663	21.4761	26.1407	24.5844
SMED30017653	7.27142	7.35919	8.19922	8.23309	8.39174
SMED30017656	7.24579	10.5691	11.3232	12.6275	10.5703
SMED30017664	6.38623	7.62255	5.45062	6.7407	6.55891
SMED30017667	3.47002	9.13393	9.54887	9.9779	10.4597
SMED30017705	25.0133	28.7065	40.3433	66.4312	49.4591
SMED30017710	2.13783	2.10479	1.9216	2.04865	2.34049
SMED30017717	7.23108	5.7625	6.37175	7.56803	7.07576
SMED30017720	15.1699	15.2435	17.111	16.2206	18.4737
SMED30017721	7.94922	9.05879	10.8294	12.0804	10.0171
SMED30017727	8.83738	9.10432	7.49564	12.4912	10.1756
SMED30017731	14.6002	15.6167	16.1304	12.6072	14.9788
SMED30017749	6.46668	5.97665	5.79959	5.30202	5.1105
SMED30017754	7.54871	14.1558	15.9061	9.60993	14.1291
SMED30017759	13.7839	17.1167	17.9109	17.7572	16.1122
SMED30017760	14.6018	11.3309	12.6545	21.9194	20.6539
SMED30017762	4.08444	2.77201	3.5786	4.07635	4.55143
SMED30017763	24.6242	26.0024	32.6972	22.9376	24.1824
SMED30017771	32.1556	36.8542	47.3129	35.1344	36.8202
SMED30017784	6.55664	9.03509	8.746	8.73051	7.6897
SMED30017785	14.9049	20.9079	17.0616	20.8644	16.1608
SMED30017793	6.53018	6.66887	8.10896	8.42938	8.66619
SMED30017794	37.9185	36.6358	39.0904	47.3995	42.1229
SMED30017802	10.342	9.65278	11.7788	12.1116	9.71858
SMED30017805	10.684	10.0327	14.5923	15.9093	14.3517
SMED30017808	13.579	12.9133	15.4617	15.1329	16.7981
SMED30017811	7.40598	11.4757	8.49202	12.2404	2.21338
SMED30017818	4.46742	4.31687	6.17748	11.4795	6.51858
SMED30017828	28.204	34.3186	37.8242	41.9658	34.942
SMED30017829	7.76115	13.1576	12.9897	10.1844	17.1028
SMED30017834	13.0418	15.6872	18.9938	22.0664	19.8143
SMED30017837	10.2745	10.9191	12.1875	14.7944	14.2573
SMED30017841	2.95105	3.2524	3.08303	3.366	3.63969
SMED30017845	8.48513	6.87516	10.5614	16.3005	6.07108
SMED30017847	8.7382	9.92325	9.66854	10.0041	8.73982
SMED30017862	9.34891	8.28719	8.56867	14.5729	12.2989
SMED30017863	5.19984	6.77705	4.50647	6.28816	5.41425
SMED30017878	9.31572	7.53868	11.1275	12.1374	11.3674
SMED30017880	46.8609	44.1687	60.6494	64.297	64.1716
SMED30017892	10.583	22.3361	18.8214	17.9983	17.3881
SMED30017895	22.7177	38.8698	36.0967	25.7302	34.4729
SMED30017897	90.1624	119.311	150.741	223.738	139.313
SMED30017898	4.62282	4.05993	5.09249	5.11205	6.25674
SMED30017901	34.9287	39.5591	45.3269	39.5506	36.3864
SMED30017905	8.79399	9.57144	10.0802	13.6572	11.5358
SMED30017910	3.32478	5.23285	3.35224	3.11161	2.90704
SMED30017913	7.93555	14.9678	16.6393	15.1007	15.3165
SMED30017941	14.1674	12.8017	13.1002	16.8804	14.0256
SMED30017944	7.83101	7.56525	6.76455	12.418	10.9319
SMED30017945	14.9845	11.4274	23.4111	18.8989	17.2401
SMED30017950	7.07909	8.30158	14.549	18.4532	22.5181
SMED30017953	6.66843	7.28251	6.92118	9.59866	8.0994
SMED30017954	24.357	16.9021	14.7275	20.7025	7.51839
SMED30017957	21.118	25.5616	30.1803	27.2391	8.9631
SMED30017966	4.99789	8.13195	15.698	16.493	15.8068
SMED30017971	10.7504	10.7605	15.3651	15.1562	12.7328
SMED30017979	22.572	31.5374	35.5759	21.8682	32.3703
SMED30017980	10.6525	11.1716	15.646	14.6524	14.2949
SMED30017989	24.3059	23.9204	30.0023	29.3588	29.0221
SMED30017990	4.25951	3.46104	4.49024	4.3112	3.79557
SMED30017992	14.4097	17.5098	16.5213	19.5699	16.8463
SMED30017997	13.8478	15.1661	15.4144	18.9346	20.9374
SMED30018004	8.13812	9.28581	11.81	7.19685	7.23117
SMED30018007	10.7309	10.4037	12.2691	6.32193	9.15239
SMED30018009	59.5924	79.5976	111.699	113.986	104.533
SMED30018014	19.3993	20.3117	20.5375	23.2197	21.4556
SMED30018039	7.72991	4.79364	3.85931	3.99051	3.34485
SMED30018041	10.7131	12.1617	16.8168	15.0285	12.9591
SMED30018045	4.75303	4.21628	3.59421	5.59377	4.36641
SMED30018054	13.7217	14.4923	18.004	21.4347	18.0949
SMED30018062	9.31025	12.7207	24.7071	21.5698	23.4891
SMED30018072	13.7868	19.738	16.2712	20.0533	21.4224
SMED30018078	34.2152	23.9749	23.6789	21.1513	21.3989
SMED30018082	7.79214	7.20921	6.45622	5.64239	6.21113
SMED30018084	36.7974	37.6256	48.2113	49.6566	64.4046
SMED30018085	8.72834	7.37458	7.68365	11.2313	9.98857
SMED30018086	12.3441	16.4981	16.5081	21.717	18.2366
SMED30018088	4.47242	3.35443	3.08087	5.38488	5.47022
SMED30018095	6.1784	5.8271	5.58191	8.95868	7.62665
SMED30018109	3.69705	4.28328	3.91397	4.03199	4.13123
SMED30018116	8.93846	10.2394	4.64543	7.22102	6.98459
SMED30018122	4.527	5.21606	5.25604	7.08874	4.82428
SMED30018126	21.0858	18.1866	21.4497	27.294	26.9394
SMED30018142	7.79793	8.00596	4.32877	10.3764	4.14581
SMED30018145	9.05207	8.5625	7.76138	4.84038	7.00618
SMED30018151	23.0412	26.4864	32.0138	26.6907	30.8393
SMED30018169	13.498	13.7403	16.7697	14.6573	15.366
SMED30018173	3.03932	6.78428	3.69448	10.7301	7.12094
SMED30018174	9.06368	9.17856	12.066	11.2573	10.4552
SMED30018177	9.3846	8.89018	7.95528	9.65312	9.93632
SMED30018188	4.31173	4.02953	4.13302	5.17003	4.23492
SMED30018205	29.6659	46.8175	11.9158	48.4228	51.1427
SMED30018208	27.2853	28.5742	35.6186	34.2428	35.7097
SMED30018210	4.60825	5.01061	7.25882	9.22627	9.73603
SMED30018214	3.09698	2.09839	1.7753	1.8175	2.05967
SMED30018215	13.7288	13.4093	14.5132	17.1783	16.4832
SMED30018224	5.61651	4.90192	6.18758	6.81712	5.863
SMED30018231	2.18514	3.65549	3.47239	1.9351	2.90409
SMED30018232	7.20111	9.22603	7.50339	10.0294	9.21547
SMED30018238	7.42968	6.96589	9.75348	8.78626	11.2415
SMED30018244	8.79833	7.23614	9.01258	9.41643	8.20651
SMED30018245	12.6595	18.1699	6.72625	17.2115	18.5238
SMED30018250	17.1139	16.0656	18.4379	17.0946	14.0282
SMED30018252	3.40067	2.28301	2.58691	3.03578	2.74289
SMED30018255	18.5943	15.5794	15.6313	15.7248	15.9344
SMED30018262	6.32508	6.01543	9.40512	9.8959	8.05751
SMED30018266	11.1529	11.0812	12.4565	17.1593	13.548
SMED30018268	17.494	10.2124	10.0063	11.0113	10.2781
SMED30018272	8.08913	5.96186	7.94502	7.65992	7.60838
SMED30018276	35.347	33.2764	37.5892	39.4916	32.4271
SMED30018278	8.7954	8.39709	9.86799	10.7336	10.4082
SMED30018290	4.34552	12.537	12.3952	31.729	26.4632
SMED30018297	9.77341	9.76657	8.26539	7.80192	7.42903
SMED30018302	5.37829	6.83455	5.26647	8.49314	7.18016
SMED30018309	36.5907	37.261	35.2975	31.5619	33.6575
SMED30018310	6.05803	11.3347	8.90636	14.1836	15.5295
SMED30018324	41.3633	53.4753	68.2611	60.8223	57.5985
SMED30018338	22.5234	20.7539	28.7236	29.1679	28.6125
SMED30018359	5.08552	4.74562	5.0678	5.9605	5.96773
SMED30018363	5.30417	5.93947	7.1673	6.48893	7.00075
SMED30018369	7.50499	8.21484	6.98433	11.131	9.42643
SMED30018385	10.2647	14.0897	16.6263	9.64823	11.3725
SMED30018389	4.72617	9.60923	12.101	4.78983	9.14214
SMED30018395	3.94385	4.25461	6.19366	4.50689	4.15883
SMED30018398	8.37689	8.42118	5.57971	8.01132	7.86814
SMED30018404	10.9487	14.9807	14.2721	22.9766	16.9963
SMED30018407	7.41614	7.06597	8.53595	8.34855	9.16181
SMED30018414	3.27587	6.32219	7.87733	5.74059	6.79693
SMED30018418	10.0214	9.59073	13.8023	13.2831	11.6227
SMED30018429	34.0072	27.0325	32.6189	30.9436	29.8994
SMED30018434	32.9269	43.3588	34.0503	37.1966	7.27455
SMED30018436	16.5057	25.1036	13.451	16.0975	21.1828
SMED30018439	4.1185	9.76611	9.40932	13.8309	6.46007
SMED30018440	6.19689	6.23257	6.64079	6.0725	5.60429
SMED30018441	11.8303	15.3567	14.6791	14.1284	13.3971
SMED30018453	26.3084	27.881	34.8942	47.2442	37.665
SMED30018455	18.6454	40.2915	35.3762	29.2547	28.6938
SMED30018464	4.88927	4.89619	4.94476	4.49256	4.04135
SMED30018465	15.1026	16.3734	18.9503	22.8069	19.0043
SMED30018466	7.55518	7.29701	8.29003	8.747	7.72509
SMED30018476	12.524	18.388	23.0536	9.19308	11.2186
SMED30018479	5.46055	16.0473	7.33072	6.38858	6.20881
SMED30018486	24.7906	23.5943	28.809	41.3718	26.9104
SMED30018494	6.64343	7.2388	7.28268	7.35675	7.08566
SMED30018495	19.932	20.7499	31.1225	23.224	16.2365
SMED30018503	15.4869	16.8693	16.27	22.0455	16.9547
SMED30018505	12.2108	14.5363	10.6837	9.02605	9.50105
SMED30018507	3.92091	8.05453	8.55162	9.15662	9.32742
SMED30018509	20.3453	20.792	23.9494	21.6742	19.5735
SMED30018511	15.0266	14.0766	19.5597	18.4853	17.6133
SMED30018518	5.67756	6.55653	3.64563	3.90781	3.56581
SMED30018527	7.46747	7.5087	8.00707	6.74726	5.53944
SMED30018542	8.93968	8.28753	8.41756	9.42534	8.85222
SMED30018550	8.47172	11.2831	16.6317	22.5192	19.2676
SMED30018558	14.4302	14.9446	13.1509	14.5522	12.1495
SMED30018563	3.65905	3.69397	3.86526	3.82817	3.77596
SMED30018566	11.1299	9.20674	11.5308	16.8651	15.0471
SMED30018571	10.8589	14.8526	7.49944	19.8578	19.2652
SMED30018573	4.88381	5.66184	6.95198	5.10406	6.96839
SMED30018595	5.43101	4.89441	5.89258	5.19492	3.92452
SMED30018597	8.31097	7.42764	8.40092	12.3886	11.8297
SMED30018604	16.737	14.0116	17.1162	15.4641	16.4189
SMED30018613	12.2147	10.436	6.63943	15.1138	10.0015
SMED30018615	15.5494	15.2787	18.5542	18.6961	18.1413
SMED30018619	12.3723	14.3655	14.7408	18.7358	15.3193
SMED30018622	8.54561	8.06213	7.35785	7.46284	7.87085
SMED30018630	5.15679	5.78855	4.58432	5.0782	4.14423
SMED30018637	4.33542	3.0839	2.86028	2.86945	2.82311
SMED30018643	11.3431	5.11634	15.6565	5.97293	14.3532
SMED30018644	4.43798	8.86957	18.0169	16.8061	19.0277
SMED30018655	10.6527	9.70452	11.1853	10.61	10.2433
SMED30018671	4.16537	4.88713	6.29756	8.39045	13.3653
SMED30018684	19.8832	21.3881	28.2546	27.5713	24.8514
SMED30018687	68.7378	74.0371	55.0849	78.7406	43.7071
SMED30018689	8.47801	9.81774	9.75633	12.9173	13.3306
SMED30018694	13.1955	19.8441	17.484	12.5317	13.949
SMED30018700	8.33789	8.14749	9.57917	10.7722	12.1863
SMED30018702	5.09505	5.57155	6.35321	6.46778	6.36051
SMED30018703	11.0407	11.1379	13.8445	9.25666	14.2147
SMED30018708	5.33578	5.79791	6.0094	9.95418	9.25352
SMED30018711	12.1783	10.9846	16.0322	15.8956	15.3744
SMED30018715	7.37158	19.0546	15.9771	29.1272	24.7368
SMED30018726	8.81805	11.6308	13.8681	16.7489	18.8388
SMED30018730	13.0389	14.8201	18.7568	19.3375	11.3836
SMED30018735	21.5233	22.2256	24.9617	24.7856	24.9621
SMED30018739	9.27077	14.028	16.2622	26.2703	22.6358
SMED30018741	4.96335	4.97084	7.12848	5.30649	5.43279
SMED30018750	9.00418	11.3298	14.7069	15.3741	15.1349
SMED30018767	9.27292	9.66671	10.6022	10.0713	9.30094
SMED30018770	3.68295	3.56043	4.31435	6.69334	5.34638
SMED30018782	29.608	33.8377	34.74	57.5452	57.4185
SMED30018797	12.2599	15.9778	9.58509	20.6709	14.2935
SMED30018802	27.7006	28.4764	29.3723	34.8091	28.7777
SMED30018807	23.7371	26.7483	29.94	23.7989	27.6754
SMED30018814	21.0502	26.1593	25.8532	31.9604	29.8835
SMED30018823	8.30359	5.11622	10.3401	10.4924	9.10653
SMED30018825	20.9795	25.7887	27.8885	22.5306	26.2862
SMED30018826	11.398	15.7477	12.9102	9.55767	8.72359
SMED30018829	15.1936	11.4163	7.23278	10.0204	20.2629
SMED30018830	12.4549	16.2451	16.1085	26.1948	17.3187
SMED30018831	9.79321	13.6935	13.1943	20.3558	15.4582
SMED30018848	19.1647	19.9464	22.9184	23.4212	24.1555
SMED30018850	4.25737	6.99036	4.61471	12.0533	8.21853
SMED30018855	21.9651	13.8422	17.6113	29.7583	23.9056
SMED30018859	14.8292	12.2006	8.65631	19.4032	14.2143
SMED30018864	7.89971	8.11181	7.10893	9.05673	9.71853
SMED30018866	9.38945	22.6769	32.0639	24.5123	32.4215
SMED30018877	3.24719	3.86507	3.86162	4.42169	3.72419
SMED30018878	7.30795	6.9977	5.32597	4.79593	5.15847
SMED30018883	3.93115	3.99072	4.39189	3.84964	4.35317
SMED30018888	8.00401	8.17482	8.13747	7.86556	7.62918
SMED30018892	5.20307	5.29958	5.19369	6.63314	6.13344
SMED30018896	14.7113	15.6843	31.0418	35.2666	29.8645
SMED30018898	16.6208	26.9233	14.1885	27.4043	25.5758
SMED30018917	10.2605	11.6928	12.3819	9.84978	15.1502
SMED30018922	4.33661	3.44991	3.41593	5.58734	4.50487
SMED30018926	7.53657	10.1186	11.5124	8.86443	15.0557
SMED30018927	7.08027	7.69861	9.81364	10.71	10.0199
SMED30018928	37.0555	32.3569	6.39802	8.26429	6.97389
SMED30018938	15.4449	19.7042	23.2708	24.4129	28.977
SMED30018941	19.927	18.587	18.4559	21.3736	20.0334
SMED30018949	4.59398	5.19097	5.19339	6.43023	5.65888
SMED30018953	8.74158	12.6877	7.94487	15.8709	13.7448
SMED30018970	17.1668	16.1626	14.4466	17.3219	14.4053
SMED30018971	14.3725	16.0443	17.6193	13.9825	17.5055
SMED30018978	3.69181	6.29437	7.46483	8.15559	7.34747
SMED30018982	5.66973	6.27846	6.3513	6.25914	5.94179
SMED30018983	13.2018	14.753	16.1694	16.4423	19.1483
SMED30018986	9.31809	6.84724	10.63	15.5573	14.2976
SMED30018995	15.5964	6.69244	8.88775	12.1007	8.80767
SMED30019001	7.72045	8.91487	10.1211	12.6521	11.8461
SMED30019004	7.17558	7.09713	6.20585	8.04682	8.48013
SMED30019006	16.9183	13.9713	14.5663	15.0535	14.3381
SMED30019007	5.50408	13.7479	10.512	16.3131	11.4172
SMED30019009	4.42189	4.75307	5.92895	4.3927	4.52474
SMED30019012	5.34206	5.49513	6.85993	6.06295	6.5767
SMED30019014	27.155	31.8325	38.9732	42.5303	50.9412
SMED30019022	5.75987	5.15307	5.35244	5.71281	5.79506
SMED30019023	8.63657	9.64889	8.54165	6.21059	6.7018
SMED30019036	14.1162	15.5569	14.2275	13.522	15.2696
SMED30019038	53.908	44.0405	81.0337	69.5947	28.1662
SMED30019039	10.6374	16.3844	16.9769	22.7918	19.5415
SMED30019041	8.00571	7.11437	7.67947	9.92738	8.25323
SMED30019048	16.0364	22.5672	26.9239	27.4905	31.1266
SMED30019050	29.3541	17.8869	37.4778	32.8428	15.9582
SMED30019057	5.27791	4.68491	5.25734	5.45275	5.70047
SMED30019064	12.8331	17.4232	21.8579	29.0724	26.3523
SMED30019088	4.05761	5.32688	4.48519	8.03067	4.47739
SMED30019094	12.9733	16.6711	21.2956	19.8659	17.499
SMED30019098	5.53482	6.92152	6.0715	5.11152	5.73095
SMED30019130	54.2053	35.5409	57.2598	45.1238	32.5555
SMED30019139	24.6626	23.8009	28.2334	29.6228	26.7548
SMED30019140	10.2153	9.87198	11.6107	11.9	19.2202
SMED30019147	46.7249	20.0905	25.5296	46.5402	23.1566
SMED30019154	4.90094	4.78244	4.85465	3.83043	3.75901
SMED30019156	4.90234	5.45363	6.31699	6.31962	6.19504
SMED30019159	12.6379	13.7366	16.6156	18.6039	15.6427
SMED30019160	4.62884	5.35262	5.97814	5.73449	10.4924
SMED30019167	21.1622	19.6549	16.7562	25.2266	22.9772
SMED30019172	4.98907	5.55285	5.82295	5.39677	5.37656
SMED30019182	14.2512	13.3066	13.878	10.9459	11.4423
SMED30019186	5.29173	7.32881	7.0843	9.67833	7.51077
SMED30019187	3.3393	2.96063	3.23875	3.26863	2.91796
SMED30019190	6.17036	5.59226	9.82173	9.60924	12.4082
SMED30019199	8.21272	6.45408	9.20545	12.0589	11.3294
SMED30019200	9.38453	9.22814	9.84771	5.10851	9.45491
SMED30019201	12.9692	12.845	13.6794	18.5293	15.3691
SMED30019207	14.564	14.0921	17.2719	24.2994	17.9846
SMED30019208	10.2794	10.7007	10.1708	11.3703	9.36148
SMED30019223	10.7775	10.9411	13.4188	13.1327	11.6175
SMED30019226	6.88017	6.8192	7.7672	8.3057	7.94123
SMED30019231	6.10029	7.09913	10.2808	13.5788	12.2796
SMED30019242	16.1448	16.8347	18.1023	20.3556	17.6789
SMED30019243	3.42802	3.2696	2.71814	3.25509	2.93602
SMED30019253	17.9785	27.5533	19.6518	22.0825	21.3359
SMED30019262	25.6956	24.3776	26.7183	29.0213	26.3189
SMED30019269	3.22188	2.85562	3.06414	2.76724	2.44699
SMED30019279	19.0986	20.0049	32.079	31.1104	29.66
SMED30019280	8.93871	8.27216	8.33367	8.80742	8.85577
SMED30019288	2.4948	3.17976	3.17535	2.76684	2.88543
SMED30019290	12.0093	9.06676	11.6238	17.6755	15.1167
SMED30019291	2.32311	2.5287	2.85106	2.70453	3.23424
SMED30019292	10.8264	9.12924	9.93903	11.8492	10.3049
SMED30019294	5.82415	5.69124	5.99351	6.5615	6.34264
SMED30019296	9.23561	15.5987	12.7445	18.2267	20.5015
SMED30019305	16.5347	17.1787	20.5304	21.0022	17.7788
SMED30019307	10.8474	11.4692	14.8412	17.3059	15.6381
SMED30019308	12.1033	10.4304	11.3433	15.3487	13.6048
SMED30019311	12.5317	11.7149	15.7247	17.1156	14.7155
SMED30019315	5.9607	8.56984	9.49024	5.77943	7.00552
SMED30019321	12.7261	15.5639	18.0482	16.9804	14.8407
SMED30019323	12.7639	17.1931	22.2876	16.6172	22.4839
SMED30019324	3.83085	3.56807	3.06779	3.38134	3.29281
SMED30019325	2.48074	2.20944	1.88048	1.89661	2.13653
SMED30019326	13.1296	10.3612	11.1242	16.0134	15.9261
SMED30019327	30.982	33.7734	38.2147	40.3096	31.8936
SMED30019328	6.05152	8.00879	11.0129	11.0658	11.5625
SMED30019337	18.2118	18.5994	25.354	25.7695	20.6256
SMED30019340	3.53653	3.14023	3.35205	3.99197	4.98784
SMED30019342	15.5097	17.2405	19.7933	27.1392	22.733
SMED30019347	57.5998	53.1262	46.9478	57.9398	51.4417
SMED30019353	7.3356	3.94823	4.23688	4.92736	3.94669
SMED30019356	9.8094	8.4811	9.33584	14.4914	11.5718
SMED30019364	4.12112	5.49583	5.82645	4.80325	6.35896
SMED30019366	5.14991	9.04519	7.51295	8.60352	12.7137
SMED30019369	8.43372	8.63833	7.32317	9.98056	8.89726
SMED30019378	18.7859	20.4566	4.31122	24.4017	6.76243
SMED30019383	11.5303	22.3145	18.4781	15.7386	14.3805
SMED30019390	7.86662	7.98862	10.2263	16.221	12.8506
SMED30019396	5.17294	9.18415	6.25263	15.1908	9.75482
SMED30019409	7.10813	5.83668	6.94038	7.78918	7.22831
SMED30019419	30.9334	48.6838	51.7637	47.0297	45.1822
SMED30019423	6.79469	8.58332	12.4293	12.1436	10.5087
SMED30019428	3.91244	6.25903	4.89721	5.36776	5.75836
SMED30019431	19.076	15.6052	24.8292	20.3127	20.9755
SMED30019438	16.7313	17.8329	13.3316	19.7355	12.6342
SMED30019453	8.99918	8.31533	8.60136	11.5046	10.5631
SMED30019455	6.53403	6.29798	6.82782	8.49658	7.15958
SMED30019465	5.76788	6.13677	8.30415	6.01885	6.41032
SMED30019471	11.87	13.9397	14.2831	14.2199	10.861
SMED30019480	7.61958	7.46359	7.56993	10.3813	8.67943
SMED30019481	6.93276	7.13481	17.0746	16.6996	15.2833
SMED30019487	13.2658	13.5817	15.2545	22.071	16.9898
SMED30019494	5.4645	4.35982	4.43696	5.59475	5.11499
SMED30019497	11.4487	11.06	16.3252	13.6358	11.0843
SMED30019506	9.57014	10.3535	11.6775	15.5059	15.2271
SMED30019508	4.34439	7.56659	6.46458	8.11576	5.69348
SMED30019511	10.9187	11.245	13.2483	15.1944	13.1521
SMED30019513	22.4023	12.7509	17.466	15.0882	15.7524
SMED30019527	6.97649	7.09865	6.35613	9.88777	8.22779
SMED30019531	103.127	73.0142	135	71.1586	73.4401
SMED30019535	5.87266	4.9561	5.28018	10.1517	8.43649
SMED30019541	5.71659	5.75977	5.77905	6.14558	5.65276
SMED30019547	3.24976	3.20139	3.03487	2.94293	2.88297
SMED30019552	4.59776	4.61508	4.49975	4.04296	4.47174
SMED30019559	8.24571	9.1207	8.8221	11.9252	12.552
SMED30019560	13.0571	16.7181	16.7061	19.4222	18.2725
SMED30019565	27.6191	27.0635	31.1494	31.4571	26.1769
SMED30019590	6.58024	8.4042	8.89996	8.26165	8.48925
SMED30019592	16.4718	20.4273	22.9349	21.0464	20.6228
SMED30019594	15.2073	14.3319	17.1883	20.0103	16.806
SMED30019599	6.89519	12.0053	20.0491	19.5634	18.1725
SMED30019616	18.5239	21.4397	17.2242	25.8249	22.6455
SMED30019621	13.6278	16.1665	20.0751	22.4372	21.0871
SMED30019623	3.04641	3.74791	3.42766	3.01911	3.17487
SMED30019632	3.31443	4.18639	7.42973	8.54966	6.72719
SMED30019649	9.74546	6.94652	6.73554	8.0842	7.28289
SMED30019652	29.0579	34.4807	32.7543	38.0177	31.6578
SMED30019658	11.1419	9.53153	23.8497	19.2579	21.5405
SMED30019663	6.73265	8.72584	7.66637	7.92809	8.41401
SMED30019668	1.94531	1.63041	1.77026	2.40365	2.08404
SMED30019670	12.4573	13.5448	22.3643	22.0625	19.8817
SMED30019681	11.2567	11.1201	13.1813	13.3743	11.8074
SMED30019682	2.49851	6.78124	6.73873	5.03009	6.61219
SMED30019683	38.2309	42.5374	36.2665	44.5652	37.5504
SMED30019696	6.35571	8.60161	16.2836	11.4432	13.9978
SMED30019702	11.4283	11.5937	11.6757	14.5142	12.7991
SMED30019706	4.90867	5.40462	4.99422	4.38192	5.73097
SMED30019717	8.07344	7.31614	7.45142	13.1556	11.4325
SMED30019718	7.49565	6.72039	9.00983	10.2906	9.28038
SMED30019725	9.95721	10.5509	12.7847	10.5585	12.0121
SMED30019729	9.65969	9.92293	12.7781	14.7864	13.9776
SMED30019733	18.4394	21.2423	20.8994	22.0642	21.1512
SMED30019735	47.6847	62.2844	67.1331	45.1935	59.9457
SMED30019737	11.5553	13.5386	16.3864	28.5602	32.7751
SMED30019740	5.14256	5.19965	5.94289	7.96905	8.56553
