Original row	Sample	0h	6h	3d	7d	11d
2985	SMED30017078	-1.4020742	-0.7021691	0.6909707	0.8869641	0.52630854
3036	SMED30017309	-1.3394978	-0.66600746	0.7410767	1.0869642	0.17746434
3108	SMED30017720	-0.91937417	-0.8662546	0.48158464	-0.16104765	1.4650918
3247	SMED30018507	-1.7423003	0.11326075	0.33640164	0.6079833	0.6846546
3325	SMED30018978	-1.6547471	-0.16920967	0.49888697	0.89317185	0.431898
3396	SMED30019328	-1.451704	-0.6372717	0.6127574	0.63476914	0.8414492
3477	SMED30019793	-0.66409105	-1.1978459	0.8735208	1.1547482	-0.16633202
3526	SMED30020053	-1.300763	-0.7822327	0.76650834	1.0061108	0.31037658
3530	SMED30020064	-1.5093383	-0.5003112	0.6210618	0.941054	0.44753367
3695	SMED30021122	-0.61489373	-1.4524897	0.86849385	0.73949724	0.45939246
3780	SMED30021589	-0.6913518	-1.3310894	0.7373738	0.20617689	1.0788904
3912	SMED30022338	-1.4680341	-0.57043815	0.6582818	0.9486279	0.43156254
3916	SMED30022351	-1.0421668	-0.9783597	0.6320548	0.14958905	1.2388827
3933	SMED30022428	-1.2951176	-0.37223542	0.3211436	-0.093328044	1.4395374
4245	SMED30024156	-1.5899814	-0.28637084	0.43426016	0.43683296	1.0052592
4503	SMED30025613	-1.5807896	-0.36817503	0.50894946	0.53332555	0.9066895
4705	SMED30026701	-1.5520897	-0.4134491	0.60580474	0.93348044	0.42625368
4709	SMED30026722	-1.1122336	-1.030003	0.797418	0.95691407	0.3879046
4970	SMED30028115	-1.6810945	-0.101392895	0.41363636	0.51758885	0.8512622
5148	SMED30029169	-0.95293814	-0.5772335	0.32362363	-0.37807682	1.5846249
5229	SMED30029703	-1.2784535	-0.5987008	0.4360206	0.09664095	1.3444927
5279	SMED30030017	-1.2837669	-0.6330544	0.5060575	0.11378933	1.2969744
5293	SMED30030115	-1.6230108	-0.28256264	0.5321476	0.8594326	0.5139932
5368	SMED30030522	-1.6833802	-0.13057701	0.4239843	0.6537217	0.7362513
5387	SMED30030625	-1.7333444	0.3998663	0.15745014	0.3437674	0.83226055
5514	SMED30031338	-1.7265319	0.18927518	0.3714944	0.87076455	0.2949977
5575	SMED30031613	-1.1524302	-1.0350232	0.76574194	0.66820085	0.7535107
5599	SMED30031746	-0.8175585	-0.94078505	0.48083648	-0.19769901	1.4752061
5701	SMED30032389	-1.5286856	-0.42235583	0.61732906	0.99415314	0.3395592
5855	SMED30033285	-1.5707705	-0.42683133	0.55097866	0.74002004	0.7066031
5883	SMED30033411	-1.0352821	-1.0300856	0.82298094	1.0783885	0.16399837
5907	SMED30033531	-0.46384698	0.054518245	-0.19230156	-1.0340846	1.6357149
5910	SMED30033541	-0.6539477	-1.2733274	0.88464487	1.0802671	-0.037636828
6016	SMED30034143	-0.8026226	-1.085312	0.8469459	1.1982659	-0.1572772
6181	SMED30034936	-0.88005054	-1.2834452	0.8103456	0.62129635	0.73185384
6326	SMED30035681	-1.2457842	-0.8909159	0.75995004	0.94238937	0.43436056
6371	SMED30035943	-1.5296211	1.173107	-0.17879437	0.50092864	0.034379825
51	SMED30000350	-1.7619454	0.2625024	0.27994993	0.6581593	0.5613337
70	SMED30000483	-1.7284865	0.1670422	0.34523743	0.858765	0.35744193
99	SMED30000664	-1.7385038	0.09043034	0.36974216	0.7276309	0.55070037
130	SMED30000845	-1.1452179	-0.9309981	0.77120215	1.085771	0.21924284
217	SMED30001347	-1.2055275	-0.8436267	0.5637522	0.2877444	1.1976577
252	SMED30001515	-1.1287786	-0.73945266	0.7566607	1.2588992	-0.14732869
475	SMED30002754	-1.2681324	-0.6912146	0.4911729	0.18863131	1.2795428
562	SMED30003166	-0.69964796	-1.3732579	0.890021	0.8492309	0.33365396
656	SMED30003717	-0.55828	-1.4853628	0.8155989	0.4368591	0.7911848
708	SMED30003985	-0.9746947	-1.2004472	0.8258015	0.7657442	0.58359617
754	SMED30004253	-1.6736856	-0.1273183	0.4393962	0.857595	0.5040125
784	SMED30004437	-1.565241	-0.23653893	0.5374884	1.0826786	0.1816129
901	SMED30005066	-1.7244523	0.032888737	0.37115687	0.74877083	0.5716358
920	SMED30005176	-1.3524249	-0.7692506	0.6846958	0.91589403	0.5210856
937	SMED30005299	-1.7486795	0.22901195	0.32626337	0.785274	0.4081302
1095	SMED30006130	-1.4802506	-0.59662473	0.5955901	0.76373386	0.7175514
1101	SMED30006148	-1.6615943	-0.1230763	0.47184908	0.9205745	0.39224705
1238	SMED30006963	-0.96926767	-1.2050213	0.79314554	0.80367666	0.5774667
1369	SMED30007680	-0.32085374	-1.5542198	0.8821882	0.8207011	0.17218421
1412	SMED30007951	-1.6158116	0.5856396	-0.038132474	0.047280807	1.0210238
1505	SMED30008486	-1.1355194	-1.0290395	0.7861725	0.8936821	0.48470432
1642	SMED30009247	-1.1760584	-0.89441115	0.5937358	0.30591926	1.1708145
1646	SMED30009274	-1.3558978	0.45111457	-0.09276145	-0.35325015	1.3507948
1680	SMED30009444	-1.7385952	0.21646658	0.24688886	0.46975642	0.8054834
1797	SMED30010182	0.08164854	-1.3129147	0.41988143	-0.53348684	1.3448716
1960	SMED30011145	-1.3609073	-0.65957904	0.6755878	1.0920275	0.25287095
2061	SMED30011792	-1.5477352	0.73637325	0.09894019	0.9881558	-0.27573407
2174	SMED30012396	-1.289057	-0.48168033	0.6664041	1.2775787	-0.1732455
2218	SMED30012641	-0.62063	-0.92968994	0.34426048	-0.37285185	1.5789114
2429	SMED30013810	-1.3537663	-0.7840698	0.69067425	0.8427061	0.60445577
2438	SMED30013874	-1.5980273	-0.34061068	0.47959134	0.59558916	0.86345744
2940	SMED30016804	-1.4305421	-0.67740947	0.60978675	0.73209685	0.7660679
2951	SMED30016890	-0.866515	-1.2065061	0.85536516	1.0091418	0.20851418
2959	SMED30016929	-1.7109681	-0.01934662	0.35496712	0.6731574	0.7021903
3000	SMED30017165	-1.4820875	-0.39761358	0.39639983	0.30114177	1.1821594
3078	SMED30017520	-1.34715	-0.699751	0.71257627	1.0528821	0.2814426
3102	SMED30017656	-1.6209524	0.051285725	0.43073705	1.0870402	0.05188941
3154	SMED30017966	-1.3653406	-0.77329934	0.655969	0.8061489	0.67652196
3199	SMED30018238	-0.8080194	-1.0746168	0.5277561	-0.028225116	1.3831053
3205	SMED30018262	-0.92090434	-1.0975025	0.83569	1.1155894	0.06712749
3263	SMED30018615	-1.0053279	-1.1659278	0.777344	0.86153036	0.53238136
3277	SMED30018702	-1.4419641	-0.6563256	0.6324514	0.8213511	0.64448726
3280	SMED30018711	-0.81680936	-1.3260353	0.8272437	0.7689711	0.54662985
3381	SMED30019291	-1.1751257	-0.5789179	0.35592055	-0.06901394	1.4671371
3509	SMED30019965	-1.1950619	-0.95337737	0.64547366	0.5098118	0.99315375
3550	SMED30020202	-1.6575832	-0.20767547	0.4404748	0.700858	0.7239259
3887	SMED30022214	-1.3564354	-0.76747626	0.67501885	0.90578496	0.5431079
3920	SMED30022367	-1.7109764	0.111759774	0.26466957	0.44421318	0.89033383
4024	SMED30022992	-1.1389593	0.09960712	-0.039342195	-0.4876658	1.5663602
4052	SMED30023151	-1.4612596	-0.6216501	0.5554389	0.723889	0.80358183
4193	SMED30023853	-1.4752959	-0.60311025	0.595476	0.7945099	0.6884203
4362	SMED30024840	-1.3717436	-0.26208687	0.56743264	1.2944638	-0.22806597
4563	SMED30025902	-1.0174224	-0.66964334	0.71948284	1.3586245	-0.39104152
4663	SMED30026466	-1.408491	-0.58766776	0.6516794	1.0859432	0.25853616
4897	SMED30027726	-0.48837054	-1.5362055	0.8105965	0.54523665	0.6687429
5095	SMED30028817	-1.1328548	-1.0304518	0.6709739	0.5327714	0.9595613
5189	SMED30029416	-0.12658085	-1.65064	0.85975933	0.6815659	0.23589563
5347	SMED30030413	-1.2301985	-0.91123384	0.74698293	0.94825894	0.44619054
5355	SMED30030459	-1.2192854	-0.9621124	0.6963995	0.7495872	0.7354111
