Sample	0h	6h	3d	7d	11d
SMED30022725	2.39776	1.90157	2.98676	2.87546	3.16483
SMED30022726	0.446524	0.580045	0.83267	0.947579	0.757575
SMED30022727	0.214429	0.190806	0.253857	0.366976	0.49689
SMED30022728	3.19061	2.62162	0.654868	0.378146	0.425273
SMED30022729	9.14253	6.64272	0.0692327	0.0150469	0
SMED30022730	8.12419	6.68038	10.4754	10.9995	11.82
SMED30022731	4.477	4.96254	5.12234	4.68047	4.53
SMED30022732	0.127163	0.187062	0.160746	0.18777	0.240258
SMED30022733	0.479876	0.219327	0.173749	0.381232	0.430452
SMED30022734	1.17098	4.20887	375.174	10.1104	7.38016
SMED30022735	8.86918	7.333	0.141558	0.0799293	0.0968835
SMED30022736	0.700582	1.02686	1.17934	0.647738	0.917701
SMED30022737	3.91857	3.2729	0.34577	0.222031	0.223391
SMED30022738	20.1559	23.7378	28.306	26.4276	26.7679
SMED30022739	7.21653	7.8764	7.20492	5.83431	6.85373
SMED30022740	2.75364	2.5314	1.92894	2.23738	2.12027
SMED30022741	0.0664572	0.136903	0.153977	0.215949	0.050399
SMED30022742	0.0367299	0.0231197	0.0350657	0.0425713	0.0625881
SMED30022743	27.1129	26.4917	31.6345	35.6253	34.3848
SMED30022744	0.247644	0.418765	0.494537	0.339319	0.247203
SMED30022745	1.87719	1.79767	0.408962	0.180644	0.265812
SMED30022746	14.5278	16.6068	2.86929	1.71759	1.7016
SMED30022747	0.935462	0.779787	1.0961	1.45693	1.27936
SMED30022748	3.01295	2.7652	5.13552	7.52929	6.06971
SMED30022749	0.0678961	0.0750936	0.0178062	0.0608399	0.0272479
SMED30022750	0.202133	0.197163	0.41992	0.177071	0.121935
SMED30022751	1.34656	1.51538	2.14709	1.70874	1.57428
SMED30022752	0.159313	0.246171	0.487661	0.565101	0.484946
SMED30022753	0.0281634	0	0.145674	0	0.0485507
SMED30022754	0.936012	0.608871	1.40491	0.699099	0.913793
SMED30022755	0.399886	0.608795	0.667516	0.328487	0.420925
SMED30022756	0.567849	0.927666	0.679511	0.80248	0.758523
SMED30022757	0.552891	0.37418	0.199733	0.287045	0.329662
SMED30022758	46.3773	49.2773	53.053	66.2331	59.3058
SMED30022759	0.793528	1.11572	0.795952	0.89753	0.927308
SMED30022760	3.13103	3.43693	3.16154	2.40174	2.64332
SMED30022761	0.0860367	0.156375	0	0	0
SMED30022762	0.0663697	0.022953	0.104942	0	0.066157
SMED30022763	0.661871	0.610454	0.785499	0.648529	0.714704
SMED30022764	6.78254	4.73593	0.131003	0	0.00922933
SMED30022765	17.3755	13.5464	0.136309	0.0620266	0.0285321
SMED30022766	0	0.0125859	0	0	0.0397756
SMED30022767	0.180092	0.205839	0.0578896	0.0771438	0.0779361
SMED30022768	1.94824	2.36139	2.18908	2.70261	2.38226
SMED30022769	10.604	9.79003	14.4495	23.0306	22.0801
SMED30022770	0.0190749	0.0224549	0.0228577	0	0
SMED30022771	2.92014	2.3446	0	0	0
SMED30022772	0.471032	0.627832	0.635108	0.675698	0.653241
SMED30022773	0.725587	0.436342	0.805352	0.915757	1.11592
SMED30022774	0.0643091	0.0990323	0.18502	0.135559	0.04439
SMED30022775	7.5767	7.53988	8.68947	8.36583	8.48596
SMED30022776	18.3636	20.7399	23.0972	16.7721	19.4095
SMED30022777	39.7123	31.805	18.3735	33.8615	37.8868
SMED30022778	1.27014	0.898232	1.01649	1.03505	1.37783
SMED30022779	0.511653	0.53303	0.393567	0.483586	0.661627
SMED30022780	1.73832	1.60371	1.72853	1.80633	1.72344
SMED30022781	0.518705	0.564934	0.628226	0.387638	0.36843
SMED30022782	20.595	16.9394	0.663433	0.254987	0.267145
SMED30022783	266.707	197.353	183.055	273.889	307.908
SMED30022784	17.3886	7.29011	5.1742	15.6483	14.3741
SMED30022785	0.0317915	0.0379283	0	0.0279805	0.0146009
SMED30022786	25.3434	26.3458	27.2235	30.6981	27.6566
SMED30022787	0.0789309	0.0338936	0.0650548	0.113109	0.144408
SMED30022788	0.5227	0.560158	0.769647	0.633915	0.55697
SMED30022789	7.03206	5.14162	0.272645	0.038269	0.0354257
SMED30022790	41.363	37.9732	84.3578	86.4491	73.5062
SMED30022791	14.9321	14.7914	19.4529	13.0348	13.7121
SMED30022792	0.475933	0.747934	0.724099	0.737666	0.791343
SMED30022793	0.0225656	0.0201413	0.0398298	0.0300005	0.0580809
SMED30022794	0.269854	0.36874	0.296418	0.28656	0.271017
SMED30022795	0.0512943	0.0149851	0.0275347	0.0605583	0.0223187
SMED30022796	8.85734	8.88266	11.0428	7.91431	8.38657
SMED30022797	44.3676	45.8771	48.309	54.2624	51.546
SMED30022798	2.75332	3.22551	3.14965	2.87746	3.33847
SMED30022799	1.02016	1.04017	1.3306	1.12573	1.36251
SMED30022800	23.9678	26.7494	27.8547	28.8049	27.8348
SMED30022801	0.345159	0.314834	0.41155	0.181901	0.19763
SMED30022802	0.56825	0.434001	0.433986	0.448781	0.457168
SMED30022803	0	0	0	0	0
SMED30022804	36.7246	43.167	38.9395	49.0674	50.7414
SMED30022805	182.802	160.399	15.5421	61.834	118.584
SMED30022806	7.87098	7.70669	7.29477	11.2798	11.1101
SMED30022807	0.0781324	0.0476321	0.0346117	0.0252418	0.0368166
SMED30022808	0.0366313	0.0618791	0.0813304	0.156273	0.0936436
SMED30022809	0	0.0849068	0.0826993	0.0245969	0.189021
SMED30022810	0.963563	1.08654	0.406874	0.748815	0.525694
SMED30022811	0.007855	0.00818963	0.00821755	0.0118226	0.00786008
SMED30022812	6.68374	6.56605	8.85994	11.3119	11.4585
SMED30022813	14.9074	14.8189	14.3127	15.5248	16.5432
SMED30022814	1.76321	1.79387	2.80725	2.57361	2.67925
SMED30022815	3.03181	2.64998	3.1907	8.69144	7.18359
SMED30022816	14.2297	16.2472	21.2135	18.3375	16.9824
SMED30022817	8.96996	9.28558	12.0489	12.1604	11.985
SMED30022818	0.316142	0.314069	0.407505	0.398345	0.365562
SMED30022819	11.3049	11.9997	14.6531	12.4796	11.6214
SMED30022820	0.0636225	0.0710971	0.0498413	0.0465539	0.162421
SMED30022821	41.5263	44.1282	53.1845	56.4632	50.6859
SMED30022822	2.09981	1.97156	2.40198	2.13449	2.77682
SMED30022823	18.0733	19.099	21.6471	17.5352	19.7432
SMED30022824	7.44582	6.92135	9.62312	13.5357	12.6608
SMED30022825	7.41658	6.85316	4.12469	4.11316	3.95008
SMED30022826	2.32749	2.21269	2.50392	2.75543	2.81981
SMED30022827	0.37645	0.305507	0.639199	0.73949	0.305331
SMED30022828	0.201648	0.176202	0.239645	0.257006	0.173047
SMED30022829	10.3425	9.71147	7.31567	6.0112	6.20229
SMED30022830	4.02389	3.73343	3.27806	4.66498	4.17923
SMED30022831	0.592159	0.590031	0.777125	0.551574	0.571369
SMED30022832	1.27185	1.73007	1.47184	1.68954	1.79657
SMED30022833	16.347	16.4033	21.2698	17.4377	17.528
SMED30022834	0	0	0	0	0
SMED30022835	47.426	49.0207	49.6813	54.2863	51.1061
SMED30022836	0.107586	0.0697196	0.207259	0.184238	0.234531
SMED30022837	0.238828	0.145586	0.137166	0.105155	0.107737
SMED30022838	0.217286	0.18341	0.122769	0.0206575	0.107796
SMED30022839	0.0133533	0.0409245	0	0.0342661	0.0312061
SMED30022840	100.465	100.918	186.108	158.793	161.315
SMED30022841	9.50351	9.35804	4.36085	6.7699	6.72787
SMED30022842	3.58729	4.34215	4.41104	2.7262	3.68999
SMED30022843	2.88607	3.28422	4.21988	3.14588	2.83424
SMED30022844	3.35619	3.41901	4.05633	4.54306	4.90557
SMED30022845	4.06226	4.365	5.54028	5.99186	6.07331
SMED30022846	2.57716	2.47062	4.13702	6.78677	5.37349
SMED30022847	0.306142	0.344426	0.712641	0.507448	0.417972
SMED30022848	4.50568	4.51812	6.41031	4.61949	6.17296
SMED30022849	9.91709	9.31462	11.7794	11.9719	11.9206
SMED30022850	5.91275	5.16075	0.0339685	0.0227324	0.01032
SMED30022851	0	0	0.00986673	0.010524	0
SMED30022852	0.468937	0.368929	0.225828	0.284803	0.226389
SMED30022853	0.224556	0.294837	0.2536	0.194906	0.348037
SMED30022854	2.91521	2.30681	0.0253612	0.0178532	0.018709
SMED30022855	151.772	137.514	171.706	122.133	146.53
SMED30022856	0.00730653	0.0795724	0.0219498	0.0353793	0.00839717
SMED30022857	1.20011	1.15382	1.50548	2.14474	1.84774
SMED30022858	0.00609037	0.00939507	0	0	0
SMED30022859	2.36338	3.33336	2.68632	2.08509	1.82292
SMED30022860	47.9213	49.95	49.2633	49.5598	50.0107
SMED30022861	2.55445	2.77445	3.06495	2.84164	2.60412
SMED30022862	0.0474496	0.0109664	0.0324653	0.0711142	0.0352402
SMED30022863	2.93308	3.41227	3.89345	3.20441	3.38847
SMED30022864	17.0339	18.7068	19.6377	22.1424	22.1299
SMED30022865	6.0692	6.49978	5.05595	5.77828	6.30243
SMED30022866	0	0	0	0	0.0117118
SMED30022867	18.9234	19.0018	22.3408	20.8105	21.0205
SMED30022868	0.0704887	0.0488936	0.0231127	0.0801391	0.0265261
SMED30022869	22.7664	23.0923	21.6358	24.5027	23.7576
SMED30022870	4.57492	5.18629	5.86212	4.87451	6.22938
SMED30022871	6.31336	6.50538	3.19377	3.9615	4.7698
SMED30022872	5.07542	4.36056	0.0350296	0.00363783	0.0200357
SMED30022873	4.45799	3.57305	3.72061	5.57872	6.83602
SMED30022874	0.815635	0.8411	1.45177	0.653277	1.21941
SMED30022875	0.00834527	0.010552	0.0282435	0.0331239	0.0157161
SMED30022876	3.55318	3.9117	4.70556	3.57327	4.11375
SMED30022877	2.83491	3.13343	3.97634	2.93647	2.83813
SMED30022878	0.125864	0.11818	0.0227135	0.045615	0.054856
SMED30022879	1.48688	1.37385	1.36917	1.41473	0.979134
SMED30022880	33.7304	32.1213	33.7327	39.2521	35.4237
SMED30022881	0	0	0	0	0
SMED30022882	2.84133	2.20224	2.54253	3.64396	3.99981
SMED30022883	0.406797	0.520301	0.413701	0.331716	0.173544
SMED30022884	1.02299	1.29542	1.27239	0.780775	0.860126
SMED30022885	0.116647	0.115001	0.169376	0.164944	0.126305
SMED30022886	188.182	184.899	28.9858	75.4084	195.475
SMED30022887	0.0842838	0.037271	0.0601364	0.00813627	0.0674701
SMED30022888	6.134	5.8021	1.80025	2.34092	1.73487
SMED30022889	3.67631	3.8291	5.8986	6.06678	5.22881
SMED30022890	1.39219	1.65255	1.80595	1.78765	1.92208
SMED30022891	5.22512	5.30835	5.7951	5.56879	6.73501
SMED30022892	1.09122	0.781509	1.05162	0.942507	1.04899
SMED30022893	51.114	50.087	60.0055	50.0662	51.4949
SMED30022894	0	0.010746	0.0101841	0.0315992	0.0153603
SMED30022895	0.232896	0.12578	0.175583	0.195622	0.234501
SMED30022896	0	0	0	0.0070809	0
SMED30022897	2.73267	3.09746	1.90779	2.55545	2.28117
SMED30022898	0.514713	0.478737	0.847318	0.302584	0.195521
SMED30022899	11.1654	14.2393	13.5837	10.6149	8.45265
SMED30022900	0	0	0	0	0
SMED30022901	0.00980787	0.009733	0.0129665	0.00277967	0.0115101
SMED30022902	4.2203	3.22376	0.0867748	0	0.0069846
SMED30022903	0.0911987	0.143779	0.0997679	0.25438	0.203521
SMED30022904	0	0.0084407	0.0083294	0.0070191	0
SMED30022905	27.4824	30.667	47.1112	58.4706	43.1109
SMED30022906	0.90437	1.46478	1.13111	1.36914	1.29259
SMED30022907	28.5656	28.0193	37.5421	58.7601	60.0122
SMED30022908	1.60969	1.7889	1.55469	2.11339	2.4184
SMED30022909	1.06137	1.52318	1.68155	0.904984	0.996388
SMED30022910	3.29646	3.44283	3.3459	3.97782	3.60667
SMED30022911	0.0713706	0.149457	0.12927	0.172257	0.283676
SMED30022912	1.74566	1.31427	1.16912	1.13816	1.13755
SMED30022913	14.4662	12.6537	0.153159	0	0.0104818
SMED30022914	5.28904	2.4902	2.61568	3.54324	5.30734
SMED30022915	0.11019	0.105857	0.0638523	0.246195	0.203161
SMED30022916	0.153701	0.264196	0.201546	0.193553	0.115901
SMED30022917	0.167646	0.218521	0.211146	0.148287	0.249526
SMED30022918	18.3912	19.6777	21.3591	17.4515	17.2874
SMED30022919	19.7197	17.9231	23.5573	15.9798	16.6547
SMED30022920	0.0141676	0	0	0.0143129	0
SMED30022921	0.778641	0.693147	0.994938	1.2023	1.35676
SMED30022922	9.85105	10.3268	8.4492	7.05077	6.59376
SMED30022923	11.7017	11.1651	11.5475	8.52592	9.79558
SMED30022924	1.63966	1.71147	2.67594	1.41527	2.10763
SMED30022925	10.1619	9.07311	1.00534	0.634422	0.798727
SMED30022926	1.83766	1.44286	3.88116	4.83301	3.74152
SMED30022927	0.0100802	0	0	0	0
SMED30022928	0.599406	0.603406	0.28278	0.55423	0.781144
SMED30022929	18.9093	19.0317	28.9897	30.2764	28.6181
SMED30022930	0.078187	0.0215916	0.0631285	0.12076	0.0515423
SMED30022931	0	0.0227437	0	0	0
SMED30022932	0.366141	0.385517	0.601991	0.736017	0.983093
SMED30022933	0.0672552	0.356812	0.343652	0.515284	0.163981
SMED30022934	0.333566	0.362377	0.519838	0.283315	0.303667
SMED30022935	542.13	451.672	612.706	618.305	699.681
SMED30022936	0.120078	0.0901481	0.154706	0.0846054	0.275824
SMED30022937	42.4116	40.788	50.1971	50.5078	49.9325
SMED30022938	18.8757	19.7792	22.2003	19.7736	20.3254
SMED30022939	0.457756	0.364518	0.676428	0.59604	0.766666
SMED30022940	0.360432	0.339084	0.243334	0.116218	0.130405
SMED30022941	0.414014	0.113553	0.206479	0.351456	0.178442
SMED30022942	27.2145	30.4199	27.6609	28.986	28.3587
SMED30022943	0	0	0	0	0
SMED30022944	4.09007	5.13937	4.77648	4.03017	4.21425
SMED30022945	0.0627026	0.0531117	0.111806	0.0374065	0.0404801
SMED30022946	0.0502009	0.129001	0.443363	0.371835	0.381092
SMED30022947	0.306369	0.212435	0.227626	0.367253	0.366819
SMED30022948	0	0.0226849	0	0.0148564	0
SMED30022949	0	0.0293498	0	0	0.0221601
SMED30022950	0	0	0	0	0.0381287
SMED30022951	0.0204374	0	0	0	0
SMED30022952	0.335589	0.392532	0.531143	0.263472	0.29247
SMED30022953	0	0.00677946	0.00645107	0.00271812	0.0102474
SMED30022954	13.3564	10.7186	0.240204	0.139516	0.14243
SMED30022955	18.3575	17.9087	18.577	21.7452	22.2532
SMED30022956	266.14	264.203	283.772	243.986	260.438
SMED30022957	0.00693577	0.0211143	0.010418	0	0.0173028
SMED30022958	4.92678	4.93734	3.35068	3.91282	4.15727
SMED30022959	0.220288	0.205437	0.186263	0.153504	0.0843458
SMED30022960	0.249753	0.365086	0.215874	0.128553	0.180665
SMED30022961	104.844	104.872	106.473	93.3829	101.624
SMED30022962	5.86517	6.68009	8.0304	7.71831	6.88562
SMED30022963	8.18142	9.26937	8.7395	9.99604	9.55042
SMED30022964	1.48344	1.35848	1.59682	1.59237	2.0073
SMED30022965	24.8937	24.7367	27.9022	35.615	35.8463
SMED30022966	3.40722	3.44463	1.19132	0.478084	0.668341
SMED30022967	0.378868	0.215329	0.258139	0.323698	0.388346
SMED30022968	2.79364	2.82864	2.96949	3.60493	3.92775
SMED30022969	16.137	17.9872	23.9281	22.3936	22.8373
SMED30022970	0	0	0.012838	0	0.0101148
SMED30022971	9.36417	9.33383	9.87557	8.77458	8.51378
SMED30022972	2.14118	1.67305	2.33767	3.14936	2.91802
SMED30022973	39.3798	41.0224	39.5547	31.0034	34.2726
SMED30022974	16.1999	16.4048	19.6215	24.4474	22.0155
SMED30022975	14.0271	14.523	16.606	24.0866	24.5245
SMED30022976	0.292422	0.345297	0.577558	0.927019	0.770662
SMED30022977	2.11623	2.53943	5.25333	2.06188	2.54312
SMED30022978	54.5682	58.7893	63.3924	63.364	57.5638
SMED30022979	1.45545	1.92544	2.34631	1.76056	1.08848
SMED30022980	0.0775762	0.176273	0.11677	0.15079	0.149391
SMED30022981	32.634	27.0039	0.638381	0.668787	0.362643
SMED30022982	25.4934	26.9425	26.653	26.0189	25.2569
SMED30022983	6.16315	4.9479	0.0546225	0.0207584	0.0123668
SMED30022984	15.4067	19.1789	23.4493	15.4965	17.6465
SMED30022985	0.659933	0.530221	0.668881	0.654634	0.459898
SMED30022986	1.35701	0.957725	1.60466	1.42062	1.4664
SMED30022987	0.500861	0.348326	0.578362	0.568339	0.591418
SMED30022988	0.0361432	0.0451967	0.133159	0.0680952	0
SMED30022989	1.31717	1.49115	1.18067	0.0235971	0.0569014
SMED30022990	0.0244251	0.0289466	0.0146345	0.10825	0.0701248
SMED30022991	27.1449	30.9551	33.6544	42.6617	36.9208
SMED30022992	92.7229	91.1016	118.731	61.7252	56.1535
SMED30022993	0.396245	0.300574	0.320714	0.386772	0.637833
SMED30022994	13.3643	14.1537	15.2537	13.1106	14.1698
SMED30022995	1.88225	2.13381	2.32241	2.36812	2.38849
SMED30022996	0.67332	1.22002	4.97732	2.21361	3.36104
SMED30022997	18.1996	14.8001	5.9719	7.84902	8.37402
SMED30022998	0.0169256	0.0600424	0.0387563	0.039673	0.0466407
SMED30022999	0.525898	0.933171	0.763481	0.403074	0.72221
SMED30023000	0.612332	1.0154	1.12629	0.675886	0.745092
SMED30023001	0.529162	0.592083	0.82119	1.14656	1.13078
SMED30023002	1.69115	1.62424	1.25253	1.21529	1.14579
SMED30023003	0.554055	0.64276	0.864488	0.670054	0.349818
SMED30023004	0	0.0209296	0.0571819	0.0199172	0.062617
SMED30023005	8.44577	8.88234	8.8449	5.93294	7.16628
SMED30023006	12.3434	13.2344	12.0534	10.4422	12.8402
SMED30023007	0.120465	0.351212	0.221169	0.349535	0.242063
SMED30023008	42.9755	51.4211	57.6363	56.3505	58.9493
SMED30023009	0	0.048003	0.0151304	0	0.0129385
SMED30023010	0.479871	0.305774	0.243747	0.412831	0.272679
SMED30023011	0.0161401	0.0183958	0.0164127	0.0113672	0
SMED30023012	0.034754	0.0460051	0.034456	0.0089813	0.00663427
SMED30023013	1.17562	1.36708	2.09574	1.38907	1.16813
SMED30023014	2.71082	2.16231	2.24636	4.13732	4.2771
SMED30023015	9.28611	8.35027	9.28342	15.6812	13.7646
SMED30023016	137.246	140.76	157.839	158.519	179.751
SMED30023017	99.2035	90.0527	73.207	85.4249	130.827
SMED30023018	7.56433	5.48279	5.58483	0.689144	0.0152008
SMED30023019	1.9575	1.984	1.02913	0.808706	1.01896
SMED30023020	0.453809	0.774606	0.476884	0.585998	0.490959
SMED30023021	0.684711	0.441751	0.668615	0.722534	0.634181
SMED30023022	89.8926	95.7359	85.6588	85.1011	83.6834
SMED30023023	0.0147056	0.0223839	0	0	0
SMED30023024	0	0	0.0063707	0.0220612	0.0152259
SMED30023025	35.6866	34.6011	41.4313	53.2584	47.8826
SMED30023026	9.88795	9.58778	12.1314	11.4269	13.1736
SMED30023027	0.0339641	0.0282916	0.058631	0.0217757	0.00823748
SMED30023028	0.0129298	0.0322545	0.0175803	0.0067792	0.031522
SMED30023029	1.49853	1.36643	2.31968	1.42194	1.32735
SMED30023030	0.0950382	0.0176128	0.0530727	0.0951951	0.0940931
SMED30023031	0.200603	0.383213	0.38987	0.118537	0.29301
SMED30023032	0.426784	0.337302	0.415502	0.289508	0.262463
SMED30023033	2.33533	1.88417	2.18444	2.26367	1.9471
SMED30023034	0.00743637	0.0088718	0.061288	0.0500847	0.0283521
SMED30023035	7.57867	6.8723	13.5999	6.89991	6.16349
SMED30023036	0.617106	0.229113	0.365576	0.646351	0.649518
SMED30023037	0.609117	0.364091	0.452873	0.24405	0.560676
SMED30023038	0.092885	0.0861439	0.0798723	0.111786	0.107826
SMED30023039	0	0.0208149	0.0382467	0	0
SMED30023040	0.427346	0.312241	0.354566	0.708027	0.653842
SMED30023041	6.02466	6.26541	6.21746	5.3712	5.70204
SMED30023042	5.7295	5.77857	4.85641	5.58228	5.48906
SMED30023043	2.42358	2.18847	2.20316	2.26599	2.92412
SMED30023044	2.73806	2.75725	2.51674	2.71058	2.53267
SMED30023045	0	0	0.0158944	0	0
SMED30023046	1.21656	1.14908	1.27098	1.15813	0.947196
SMED30023047	0.039714	0.0847363	0.0462561	0.0890659	0.00959677
SMED30023048	2.5951	2.48586	3.02135	2.53806	2.62093
SMED30023049	17.0703	17.4141	19.8605	20.557	19.4823
SMED30023050	106.637	103.094	72.7054	92.7861	86.3341
SMED30023051	0.780933	0.659285	0.905323	0.643569	0.681805
SMED30023052	14.0453	15.2743	14.0838	17.403	18.8566
SMED30023053	0.521335	0.460891	0.37978	0.249588	0.395735
SMED30023054	0.125481	0.0413261	0.0977949	0.142432	0.110669
SMED30023055	0.300888	0.182727	0.262628	0.181939	0.260411
SMED30023056	2.1731	2.68272	2.62444	1.90675	2.46551
SMED30023057	65.5117	69.7536	87.0113	88.3189	82.7129
SMED30023058	0.0243296	0.0381138	0.0480551	0	0.0282728
SMED30023059	10.5972	10.3531	8.48041	7.92312	10.0185
SMED30023060	0.605664	0.527812	1.16626	0.879227	0.629624
SMED30023061	0.703271	0.592529	0.628221	0.415348	0.642154
SMED30023062	61.7581	64.8765	91.6393	86.9023	77.8712
SMED30023063	4.5559	4.52916	3.57161	4.06969	3.64752
SMED30023064	1.64042	1.86729	2.36959	2.3828	2.49082
SMED30023065	4.35929	5.45896	8.71674	3.4794	4.63648
SMED30023066	2.71431	2.43502	0.974745	0.687215	0.542076
SMED30023067	0.0940169	0	0.113489	0.0716886	0.0867074
SMED30023068	24.1148	24.8978	31.8956	25.1252	24.8855
SMED30023069	0.0182234	0	0.0689361	0.0850583	0.0741959
SMED30023070	5.97594	6.36219	3.61187	4.61491	5.60741
SMED30023071	10.0149	9.47334	8.44792	10.8638	11.204
SMED30023072	1.97624	2.06643	2.16493	1.30039	1.543
SMED30023073	38.0385	42.4491	33.8678	46.5785	52.2866
SMED30023074	6.095	5.0722	0.0528536	0.0178245	0.00798293
SMED30023075	28.5245	28.6	36.2377	37.7991	32.8274
SMED30023076	6.47706	5.75767	0.137995	0	0
SMED30023077	0.573134	0.510796	0.463129	0.528131	0.533423
SMED30023078	0.144878	0	0	0	0.0815986
SMED30023079	3.30354	2.72401	3.20759	3.749	3.58304
SMED30023080	0.476685	0.387512	0.723605	0.319078	0.350224
SMED30023081	12.1413	12.9233	18.7855	19.54	18.4382
SMED30023082	1.74418	1.76994	4.1496	3.55253	3.6642
SMED30023083	15.567	16.7389	19.3028	13.6587	14.6141
SMED30023084	3.07544	2.66892	2.97382	1.96753	1.72868
SMED30023085	8.69135	12.2137	12.1951	11.4064	10.9352
SMED30023086	31.6023	33.3902	37.1518	43.1682	41.3059
SMED30023087	0.833996	0.938689	0.883543	0.893753	0.98357
SMED30023088	16.469	16.1413	15.6274	16.9003	16.3727
SMED30023089	0.218543	0.202863	0.231556	0.235457	0.15537
SMED30023090	55.5138	60.7657	60.3359	58.713	60.0016
SMED30023091	31.8297	29.784	21.8897	20.7149	24.3035
SMED30023092	12.9017	13.4853	13.8307	13.1994	12.9637
SMED30023093	0.0567476	0.0285607	0.13675	0.04613	0.0751093
SMED30023094	0.816801	0.821261	1.20374	1.10859	0.952597
SMED30023095	1.55594	1.35068	1.97222	2.06273	1.98327
SMED30023096	1458.88	1068.89	1261.53	858.032	1059.59
SMED30023097	1.32812	1.30569	1.17426	1.12803	1.0276
SMED30023098	0.593941	0.69992	0.531994	0.644173	0.65975
SMED30023099	0	0	0	0	0
SMED30023100	5.23323	4.8978	4.23195	4.93019	5.77493
SMED30023101	55.3046	56.5558	46.9143	42.1633	42.417
SMED30023102	0.690956	0.444588	0.767184	0.297403	0.454013
SMED30023103	8.78945	9.50624	13.1094	12.2959	11.8169
SMED30023104	80.1293	93.8534	90.5858	97.6907	98.3711
SMED30023105	15.5867	16.1398	14.2654	15.3858	14.6007
SMED30023106	7.13942	5.9835	0.198809	0.105064	0.0957695
SMED30023107	0.685189	0.542087	0.816784	0.745648	0.763374
SMED30023108	11.8382	11.0014	12.2424	12.6856	10.8038
SMED30023109	97.8781	83.4516	93.9512	220.925	143.113
SMED30023110	82.3011	76.6156	74.0423	90.2057	105.551
SMED30023111	39.6003	46.3654	42.1387	33.612	38.789
SMED30023112	0.0973145	0.034968	0.0991967	0.0581686	0.079897
SMED30023113	1.50537	1.6952	1.78841	1.46714	1.54133
SMED30023114	7.32299	7.73447	9.37363	10.3049	9.72518
SMED30023115	20.7474	20.0251	18.2557	20.6399	20.3454
SMED30023116	2.30376	2.23281	2.8762	4.67103	4.60842
SMED30023117	15.8338	16.4327	20.5974	13.7614	16.0059
SMED30023118	0.0140913	0.042851	0.0310822	0.0243669	0.0251492
SMED30023119	0.00538153	0	0.0117749	0.0199339	0.0063916
SMED30023120	2.48662	1.97478	0.0275166	0.012084	0.0137467
SMED30023121	0	0	0.0211517	0	0
SMED30023122	0.198685	0.189454	0.211289	0.255628	0.166975
SMED30023123	0.44351	0.492628	0.5065	0.426861	0.497284
SMED30023124	0.33782	0.277864	0.298081	0.223187	0.236258
SMED30023125	64.663	70.2978	24.1461	1.09582	0.706037
SMED30023126	0.177086	0.471514	0.328471	0.298511	0.346523
SMED30023127	0.677618	0.446346	0.720259	0.782433	0.436309
SMED30023128	0.0443002	0	0	0.036982	0.0296494
SMED30023129	6.62824	7.25166	7.38916	7.65982	7.68037
SMED30023130	0.254122	0.241806	0.266851	0.508341	0.432689
SMED30023131	0.211394	0.25696	0.277447	0.25999	0.452823
SMED30023132	71.67	65.8176	56.8586	81.0219	79.0252
SMED30023133	0	0.0190144	0	0	0.0146396
SMED30023134	20.9412	18.7554	23.8023	19.3311	17.8406
SMED30023135	18.3927	17.1027	17.3839	24.1327	27.0708
SMED30023136	13.701	16.6448	16.7534	14.8671	15.3039
SMED30023137	3.76144	3.21203	3.85613	3.37261	3.15466
SMED30023138	0.582281	0.606347	0.582792	0.541571	0.478892
SMED30023139	6.67653	7.0012	6.12067	6.19981	6.5929
SMED30023140	5.22915	5.66698	6.54865	7.77483	8.48975
SMED30023141	0.174743	0.077798	0.180763	0.178129	0.504034
SMED30023142	0	0.0198023	0.0391719	0	0
SMED30023143	0	0	0	0	0
SMED30023144	0.059729	0.0995342	0.0722394	0.0205596	0.0092079
SMED30023145	30.7588	32.1032	34.1497	34.4825	31.6772
SMED30023146	10.1347	10.0748	12.5974	19.2065	23.1142
SMED30023147	5.25793	6.14926	6.35343	6.91992	6.16908
SMED30023148	2.02413	2.64811	1.72294	2.27549	1.62395
SMED30023149	0.911869	0.971357	1.17591	1.0526	0.966288
SMED30023150	0.15628	0.266935	0.338819	0.501176	0.35469
SMED30023151	29.0474	26.8528	23.7055	25.5956	24.4457
SMED30023152	20.2696	18.0861	14.6048	13.7482	12.4332
SMED30023153	8.18319	8.84573	7.97922	8.10388	8.46176
SMED30023154	0.574007	0.867689	0.591215	0.60449	0.686475
SMED30023155	3.77595	4.28675	3.85442	3.61901	3.44328
SMED30023156	0.0130332	0.00875283	0.0321661	0.0108171	0.0128307
SMED30023157	0.0551673	0.0396777	0.0785226	0.0721779	0.134971
SMED30023158	5.00938	6.38439	9.8955	9.00783	7.78391
SMED30023159	423.442	475.732	512.286	447.916	451.995
SMED30023160	0.578737	0.441157	0.353944	0.5001	0.520074
SMED30023161	0.045987	0.0596372	0.34325	0.14695	0.182542
SMED30023162	1.52644	1.62259	1.77176	1.49831	1.21445
SMED30023163	3.08756	3.67006	2.56451	2.52307	2.56853
SMED30023164	2.28094	1.84954	3.10179	1.18043	1.7879
SMED30023165	0.0257376	0.117379	0.0733101	0.0686327	0.0745128
SMED30023166	4.34797	4.14229	4.75278	4.65842	4.24756
SMED30023167	16.1317	14.5813	14.748	17.0002	16.8982
SMED30023168	19.753	18.8047	20.6833	19.1578	19.7188
