p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30020813 5.64602561055832e-22 -0.112693642663205 0.077 0.14 1.23749589332217e-17
SMED30012923 8.29815725671013e-22 0.083798001888543 0.044 0.012 1.81879010752573e-17
SMED30015470 1.62515987420723e-21 -0.27617572372927 0.601 0.656 3.56202541228741e-17
SMED30027121 2.05935973820422e-21 0.128792435371931 0.15 0.086 4.51370467419601e-17
SMED30034045 2.493755973148e-21 0.142266580386983 0.24 0.163 5.46581434194579e-17
SMED30028199 3.01802413317758e-21 -0.226801565552453 0.246 0.331 6.61490529509861e-17
SMED30009662 3.77469651536714e-21 0.114290522310875 0.039 0.009 8.27337982238169e-17
SMED30023808 5.3310706251151e-21 0.108296652698941 0.089 0.041 1.16846405961273e-16
SMED30010468 5.37432525501687e-21 0.29035494516407 0.166 0.1 1.1779446093946e-16
SMED30012307 7.68828739578135e-21 -0.262389172286923 0.366 0.449 1.68511883140736e-16
SMED30012386 1.23955048482239e-20 -0.239704358450935 0.496 0.565 2.71684675263372e-16
SMED30026619 1.4043875149134e-20 -0.138786844308216 0.069 0.126 3.07813655518719e-16
SMED30024095 1.42846826181727e-20 -0.136864485047447 0.182 0.264 3.1309167362511e-16
SMED30016988 1.53573024611187e-20 0.0616551116418776 0.025 0.003 3.36601355342799e-16
SMED30010969 2.22126472282052e-20 -0.130793117274451 0.832 0.873 4.86856801947802e-16
SMED30030464 2.31679579404961e-20 0.0875847404337868 0.039 0.01 5.07795302139794e-16
SMED30008695 3.00188677158208e-20 0.180417663451473 0.736 0.681 6.5795354259536e-16
SMED30005979 4.32331004581567e-20 0.134671507665716 0.09 0.043 9.47583095841879e-16
SMED30009549 5.58379834404592e-20 0.0999011010753104 0.075 0.032 1.22385692104798e-15
SMED30000994 6.46684106235931e-20 0.148175683883031 0.214 0.142 1.41740222404791e-15
SMED30027672 6.96709420907054e-20 0.242831306408309 0.556 0.489 1.52704770874408e-15
SMED30030234 7.22177950628416e-20 -0.18343457812272 0.224 0.307 1.58286963218736e-15
SMED30033811 7.84327651667768e-20 0.0963345617726229 0.053 0.018 1.71908934692541e-15
SMED30008138 8.05884550077739e-20 0.177959036319721 0.215 0.145 1.76633775686039e-15
SMED30035746 8.55319035686752e-20 -0.125358390012352 0.153 0.228 1.87468826241822e-15
SMED30013692 9.34969007779879e-20 0.28995624107431 0.692 0.631 2.04926507125194e-15
SMED30026210 1.36722894740629e-19 0.0930089315730896 0.07 0.03 2.9966924069251e-15
SMED30004485 1.41296703484537e-19 -0.242940648151673 0.76 0.796 3.09694114697408e-15
SMED30001192 1.59324406363035e-19 0.162374379963475 0.389 0.307 3.49207233866501e-15
SMED30014939 1.64876994253102e-19 0.0900442688566125 0.08 0.036 3.61377396003949e-15
SMED30000053 1.84023587227563e-19 0.10838256463645 0.079 0.036 4.03342898485374e-15
SMED30028672 2.41914645312597e-19 0.0670313324323456 0.035 0.008 5.30228519596151e-15
SMED30003562 3.6200605563018e-19 -0.298994050089907 0.742 0.759 7.93444872730229e-15
SMED30001234 4.10413036266765e-19 0.11969434599661 0.165 0.102 8.99543292889496e-15
SMED30009076 7.51973930342645e-19 -0.164191937279676 0.992 0.99 1.64817646052501e-14
SMED30034254 7.66879451674941e-19 -0.130737406315848 0.852 0.879 1.68084638218113e-14
SMED30035317 8.33524318927767e-19 -0.192843701513004 0.449 0.526 1.82691860222588e-14
SMED30033268 9.4268444258841e-19 0.147801068797489 0.333 0.251 2.06617576126528e-14
SMED30032241 1.25789658830579e-18 0.0439672761519 0.017 0 2.75705774224863e-14
SMED30014530 1.26756195732951e-18 -0.170292432725902 0.312 0.392 2.77824229807482e-14
SMED30007150 1.30343007940605e-18 0.172080588751255 0.554 0.468 2.85685804804219e-14
SMED30020371 1.38181101789547e-18 -0.136376325756247 0.768 0.834 3.02865338902328e-14
SMED30026236 1.42433604437138e-18 0.132830713717458 0.153 0.093 3.12185974205319e-14
SMED30007302 2.38333033511798e-18 0.160532758930774 0.265 0.191 5.22378342851158e-14
SMED30022501 2.46009616783445e-18 -0.151826307404201 0.535 0.606 5.39203878065955e-14
SMED30010443 2.6983457225583e-18 -0.141293477430019 0.124 0.189 5.91423415470328e-14
SMED30019357 2.70624123455317e-18 0.115071012679502 0.04 0.011 5.93153953789364e-14
SMED30022864 3.83062368035833e-18 0.158849009282792 0.22 0.152 8.39596098260938e-14
SMED30018505 5.24200544401459e-18 -0.114098727748516 0.086 0.143 1.14894275321912e-13
SMED30009191 5.93151106632877e-18 0.0838231818741387 0.054 0.021 1.30006859551794e-13
SMED30012973 6.55159466612449e-18 0.177204086232552 0.025 0.004 1.43597851892117e-13
SMED30017709 6.89822489565775e-18 0.10865737245495 0.076 0.035 1.51195293263027e-13
SMED30007879 8.21973644483139e-18 -0.22223573376662 0.194 0.264 1.80160183397814e-13
SMED30011730 9.62069537957541e-18 0.0803526932998509 0.038 0.011 2.10866401329534e-13
SMED30034766 1.00119428818408e-17 -0.195578075234537 0.719 0.752 2.19441764084187e-13
SMED30017720 1.24892892229786e-17 -0.14279065174898 0.363 0.453 2.73740241189245e-13
SMED30007725 1.34775429230299e-17 0.0951788550137514 0.069 0.031 2.9540078578697e-13
SMED30007950 1.42291614093403e-17 0.131712446517289 0.207 0.14 3.1187475976992e-13
SMED30021467 1.54968870777547e-17 -0.210052482446259 0.457 0.528 3.39660770970227e-13
SMED30017490 1.82024075192113e-17 0.0927170487182472 0.084 0.041 3.98960368006072e-13
SMED30002694 2.71957119424262e-17 0.0392992187315527 0.016 0 5.96075614354097e-13
SMED30015923 3.76251985993628e-17 0.0763714987780866 0.041 0.013 8.24669102900835e-13
SMED30003919 4.24113317929899e-17 0.0358877620868761 0.018 0.001 9.29571570238753e-13
SMED30024084 4.25041266945495e-17 0.0482555602673406 0.03 0.007 9.31605448891136e-13
SMED30022865 5.27754378757158e-17 0.0460840854772308 0.021 0.003 1.15673204735994e-12
SMED30014484 7.52264195937696e-17 0.0343743554922757 0.016 0 1.64881266465624e-12
SMED30026819 9.22042942708437e-17 0.057564723612542 0.038 0.011 2.02093372182835e-12
SMED30004128 1.01234098252464e-16 0.0541495002849653 0.032 0.008 2.21884896549751e-12
SMED30020599 1.02804807717017e-16 -0.131607383086297 0.184 0.255 2.25327577554157e-12
SMED30001819 1.18436666261842e-16 0.0512337577380613 0.027 0.006 2.59589485112705e-12
SMED30004354 1.27423077320757e-16 0.123086012803645 0.109 0.062 2.79285900871636e-12
SMED30012850 1.31822202158369e-16 0.0541386482928785 0.025 0.004 2.88927902690712e-12
SMED30016287 1.34639504124477e-16 0.164067040225386 0.538 0.461 2.95102865140028e-12
SMED30030582 1.37171140436015e-16 0.159112889973661 0.16 0.103 3.00651705607659e-12
SMED30000065 1.51315219039693e-16 -0.129729317057489 0.432 0.515 3.31652697091199e-12
SMED30018020 1.55584471539549e-16 0.037251325716629 0.014 0 3.41010044720383e-12
SMED30008601 1.92070747213557e-16 0.114858693845157 0.104 0.058 4.20980663742673e-12
SMED30012378 1.92107476014731e-16 0.144707228330451 0.696 0.641 4.21061165929087e-12
SMED30018224 2.11931041992778e-16 -0.169941438701902 0.581 0.648 4.64510457839771e-12
SMED30000530 2.63531646358072e-16 0.0427615354585246 0.014 0 5.77608662487623e-12
SMED30026747 3.26025509792373e-16 -0.132728746974738 0.269 0.348 7.14582712362923e-12
SMED30002501 3.82195799885665e-16 0.035063483072916 0.019 0.002 8.376967541894e-12
SMED30025115 4.22209251722739e-16 0.0366381549454644 0.016 0.001 9.25398237925899e-12
SMED30022325 4.25648296412023e-16 0.117249963204235 0.88 0.853 9.32935936075872e-12
SMED30017941 5.65408356428901e-16 -0.154140819078287 0.523 0.586 1.23926203562087e-11
SMED30035831 6.60888414798657e-16 0.171852212953516 0.427 0.353 1.4485352275557e-11
SMED30013063 8.12034637632583e-16 0.0828231619301196 0.063 0.028 1.7798175187631e-11
SMED30028118 8.73625124734311e-16 0.1064370264856 0.102 0.057 1.91481154839266e-11
SMED30034946 9.0239054490529e-16 0.177679538136904 0.27 0.202 1.97785959632342e-11
SMED30015942 9.8910271161344e-16 0.154433929812216 0.697 0.661 2.16791532331434e-11
SMED30026063 1.06734969372516e-15 0.0631563170058922 0.04 0.013 2.3394170587068e-11
SMED30015375 1.08290604192328e-15 0.10066168082673 0.118 0.07 2.37351346268745e-11
SMED30026656 1.21110420245466e-15 0.13765642888091 0.838 0.812 2.65449819094013e-11
SMED30028723 1.24941972578137e-15 0.032972574206805 0.017 0.001 2.73847815496761e-11
SMED30026547 1.41927792071645e-15 0.0523997794077252 0.033 0.009 3.11077334662632e-11
SMED30021819 1.49886023716991e-15 0.0732875869953427 0.034 0.01 3.28520186782901e-11
SMED30004865 1.7463864521288e-15 0.0368584575978981 0.015 0 3.82772982577591e-11
SMED30009348 1.94544178863254e-15 0.172359620665534 0.186 0.129 4.2640193123248e-11
SMED30017175 2.02875626403564e-15 0.146377988454964 0.324 0.252 4.44662797951331e-11
SMED30017854 2.1692784898277e-15 0.0279822853305033 0.013 0 4.75462459400436e-11
SMED30028872 2.34441126462898e-15 0.123323807047661 0.163 0.108 5.13848060981379e-11
SMED30015362 2.34579200801518e-15 0.120915623772312 0.083 0.043 5.14150692316767e-11
SMED30016080 2.35794356674783e-15 -0.22466688052415 0.62 0.675 5.16814070959789e-11
SMED30020899 2.76402328586599e-15 0.142770108314769 0.222 0.158 6.05818623796108e-11
SMED30032853 2.93209342804906e-15 0.12447043385646 0.123 0.075 6.42656237559793e-11
SMED30031921 2.96900714706351e-15 0.131708967773788 0.259 0.192 6.5074698649338e-11
SMED30020243 2.99861677087654e-15 0.149114938199756 0.391 0.32 6.57236823840721e-11
SMED30004313 3.44207760427227e-15 -0.144132830106855 0.445 0.518 7.54434569304396e-11
SMED30022273 3.5566857372521e-15 -0.150363857648859 0.205 0.272 7.79554379890916e-11
SMED30020022 3.6834803912843e-15 0.160731242144802 0.182 0.125 8.07345232161693e-11
SMED30034342 4.58596394279684e-15 0.0516533045984144 0.034 0.01 1.00515157698221e-10
SMED30015992 4.71067825335301e-15 0.163551473911962 0.057 0.025 1.03248645956991e-10
SMED30030278 4.85837113526819e-15 0.166576049157707 0.354 0.286 1.06485778542808e-10
SMED30026703 5.67186646849484e-15 0.028936208318936 0.015 0.001 1.2431596925647e-10
SMED30009376 5.7352729704937e-15 0.175176591911119 0.544 0.487 1.25705712967281e-10
SMED30013917 6.8346286544527e-15 0.0967691451993981 0.152 0.098 1.49801390848294e-10
SMED30023553 7.03410974019372e-15 -0.0981096206699378 0.14 0.201 1.54173617285566e-10
SMED30035039 7.42267754047468e-15 -0.140710987692527 0.197 0.264 1.62690246332124e-10
SMED30013135 8.04991545520787e-15 0.130422978488761 0.327 0.254 1.76438046947246e-10
SMED30034476 1.22678280516835e-14 -0.128878528100773 0.257 0.331 2.688862552368e-10
SMED30014894 1.23000247818528e-14 -0.077193988330079 0.025 0.057 2.6959194316865e-10
SMED30028449 1.26760212289728e-14 -0.120585837016163 0.825 0.857 2.77833033296626e-10
SMED30019696 1.46137245491944e-14 0.0550396677309391 0.038 0.013 3.20303614669244e-10
SMED30000956 1.58130882645744e-14 0.0641280489207163 0.044 0.016 3.46591268582942e-10
SMED30032612 1.61035797844571e-14 0.0912879000447036 0.093 0.052 3.52958261715731e-10
SMED30011012 1.73631021378449e-14 0.0912554644040846 0.056 0.025 3.80564472657285e-10
SMED30009812 1.78609392800248e-14 0.0328781247339021 0.012 0 3.91476067139583e-10
SMED30025098 1.90096989119965e-14 0.141113014548918 0.529 0.466 4.16654580753138e-10
SMED30014114 2.2978747789811e-14 0.0969250428906389 0.095 0.054 5.03648194057078e-10
SMED30017945 2.45645311433345e-14 -0.240750569721779 0.779 0.803 5.38405393599605e-10
SMED30002324 3.29140034513067e-14 0.177126407812207 0.294 0.231 7.21409127645741e-10
SMED30026858 3.52243431139102e-14 -0.0949944904627911 0.074 0.121 7.72047152370684e-10
SMED30002848 4.20100893366992e-14 0.0319745574371145 0.013 0 9.20777138081774e-10
SMED30005552 4.74084949673493e-14 -0.242995414379117 0.355 0.424 1.03909939269436e-09
SMED30025548 4.98389914507097e-14 0.162470074858632 0.693 0.645 1.09237101461665e-09
SMED30002921 6.12441905584462e-14 0.0315827582615614 0.015 0.001 1.34235016866002e-09
SMED30032832 7.49432849863676e-14 0.0949380050517734 0.111 0.067 1.64260692033121e-09
SMED30024072 7.68133047857261e-14 0.189193224684669 0.222 0.166 1.68359401429355e-09
SMED30028153 8.10135193640005e-14 0.105389427608865 0.151 0.1 1.77565431742016e-09
SMED30018401 1.13798230778459e-13 0.068058903123403 0.032 0.01 2.49422962220226e-09
SMED30032334 1.40730706972096e-13 0.13397628200095 0.525 0.46 3.08453563541441e-09
SMED30021776 1.76177154873246e-13 0.121066557507178 0.094 0.054 3.8614508805118e-09
SMED30010375 2.00982634107548e-13 0.0680287777316479 0.996 0.998 4.40513737436924e-09
SMED30031308 2.05923974379676e-13 0.085489404608813 0.999 0.999 4.51344167045373e-09
SMED30008654 2.17637229874021e-13 -0.121834722228871 0.302 0.375 4.77017280437880e-09
SMED30007916 2.19197471378625e-13 0.231994850139825 0.104 0.063 4.8043701776767e-09
SMED30027627 2.28347686787859e-13 0.0472331182770137 0.025 0.006 5.00492459901629e-09
SMED30013615 2.45445746608606e-13 0.0481554732513797 0.04 0.015 5.37967987416742e-09
SMED30006199 2.78465975710417e-13 0.148171402717932 0.382 0.32 6.10341725562092e-09
SMED30000067 2.83383957219851e-13 0.0348606096961342 0.014 0.001 6.21120957434470e-09
SMED30006293 2.84160393356517e-13 0.156528144563538 0.24 0.18 6.22822750158815e-09
SMED30028495 2.87654675766599e-13 0.0515727267819736 0.014 0.001 6.30481518345232e-09
SMED30018715 3.4035939811723e-13 0.119651417552042 0.124 0.079 7.45999728793345e-09
SMED30035906 4.72111742106882e-13 -0.0923893034683292 0.109 0.161 1.03477451634986e-08
SMED30034827 4.7729025764321e-13 0.123896826379182 0.253 0.191 1.04612478670239e-08
SMED30013825 5.43249741058478e-13 -0.0999008821512854 0.133 0.189 1.19069478245197e-08
SMED30020257 5.46314701215992e-13 -0.199594053940399 0.369 0.433 1.19741256212521e-08
SMED30029842 6.46865915606837e-13 0.137763763002732 0.126 0.081 1.41780071382707e-08
SMED30021463 6.47712952575632e-13 -0.12206697883056 0.608 0.661 1.41965724945527e-08
SMED30032696 6.79146192291906e-13 -0.110729236097063 0.665 0.713 1.4885526242654e-08
SMED30023399 7.14668029066022e-13 0.147232773336431 0.118 0.075 1.56640938610691e-08
SMED30024698 7.70601105418707e-13 0.147000106961189 0.386 0.324 1.68900350285672e-08
SMED30009610 8.64852566800733e-13 0.0626369368404606 0.029 0.009 1.89558385591385e-08
SMED30014121 9.05097873217854e-13 -0.134615064654588 0.106 0.155 1.98379351851889e-08
SMED30020273 9.42269046701325e-13 -0.174543401517518 0.6 0.65 2.06526529655996e-08
SMED30014876 9.91254409041721e-13 0.0411165444684434 0.196 0.258 2.17263141373764e-08
SMED30027214 1.03728865919451e-12 0.035108411321425 0.016 0.002 2.27352928322253e-08
SMED30002734 1.09780075768835e-12 0.048328206497376 0.028 0.008 2.40615970070133e-08
SMED30020946 1.19732197609732e-12 0.108347747051371 0.08 0.045 2.6242903072101e-08
SMED30032304 1.20762752981734e-12 -0.123128593676599 0.426 0.496 2.64687801985365e-08
SMED30012707 1.22171122622084e-12 0.0371936448888557 0.018 0.003 2.67774666563085e-08
SMED30019975 1.27786646897029e-12 0.133634873863321 0.304 0.244 2.80082772668909e-08
SMED30017717 1.35538261079384e-12 -0.130448542665472 0.237 0.3 2.97072760633794e-08
SMED30010415 1.3986604045048e-12 0.0938177817786607 0.071 0.038 3.06558387459361e-08
SMED30014804 1.40150071488143e-12 0.0206999534223075 0.012 0.001 3.07180926687713e-08
SMED30015755 1.42349950579032e-12 0.110369493407112 0.136 0.089 3.12002621679123e-08
SMED30012522 1.49895503175737e-12 -0.18763041067536 0.18 0.239 3.2854096386058e-08
SMED30032968 1.56622758274347e-12 -0.0810836196299879 0.036 0.069 3.43285761585715e-08
SMED30027787 1.5684161535208e-12 0.0306203642926139 0.015 0.002 3.43765452528689e-08
SMED30002195 1.64937185988269e-12 0.0504871224150781 0.014 0.001 3.61509324249088e-08
