p_val avg_logFC pct.1 pct.2 p_val_adj
SMED30028872 1.12108903549177e-27 0.206878174544708 0.24 0.143 2.45720294799087e-23
SMED30003247 1.54309114087859e-27 0.161738002963422 0.158 0.078 3.3821471625777e-23
SMED30008485 1.54746571526678e-27 0.21704992501554 0.276 0.182 3.39173535472174e-23
SMED30009330 2.36309245160767e-27 0.145912687705116 0.058 0.012 5.17942603543369e-23
SMED30003262 3.2727773044615e-27 0.185779018419035 0.222 0.128 7.17327329591872e-23
SMED30018158 4.94065006039834e-27 0.0715084079276444 0.041 0.004 1.08289168023811e-22
SMED30004453 8.49845901573297e-27 0.300875723547197 0.215 0.126 1.86269224706835e-22
SMED30014939 2.37899756480614e-26 0.135571906535866 0.149 0.073 5.21428686254209e-22
SMED30018243 9.57131909163226e-26 -0.280854160121663 0.396 0.49 2.09784171850396e-21
SMED30023194 2.01046355120672e-25 0.0792105316083267 0.028 0 4.40653401153488e-21
SMED30025868 2.12564608120489e-25 0.231334316683888 0.275 0.181 4.65899108078487e-21
SMED30018505 3.17579343748446e-25 -0.149113112493197 0.082 0.159 6.96070405627844e-21
SMED30002734 6.69057365917123e-25 0.0746266828818034 0.033 0.002 1.46643993461715e-20
SMED30001801 7.08905791015822e-25 -0.225106222956836 0.295 0.386 1.55377971274848e-20
SMED30002973 7.48546970677364e-25 0.181522825683278 0.042 0.006 1.64066525033065e-20
SMED30019910 1.19373617228174e-24 0.208846398352662 0.403 0.307 2.61643094240711e-20
SMED30026445 3.49394047400708e-24 0.278883139496414 0.326 0.233 7.65801873092872e-20
SMED30019975 7.24731754727351e-24 0.196179703083597 0.553 0.446 1.58846706001141e-19
SMED30028808 7.7676282840569e-24 -0.161627069844734 0.915 0.952 1.70250876729959e-19
SMED30017902 9.70658705749625e-24 0.0685534110633376 0.028 0.001 2.12748975126203e-19
SMED30009181 2.77099540910618e-23 0.224904378284846 0.513 0.418 6.07346773767892e-19
SMED30012973 4.64387255429407e-23 0.413175667666881 0.044 0.008 1.01784398645017e-18
SMED30003530 5.29317004838019e-23 0.082559831439557 0.068 0.021 1.16015701120397e-18
SMED30027920 6.41481770701385e-23 0.225378608514834 0.41 0.315 1.4059997450233e-18
SMED30005693 7.15124401578491e-23 0.0564014414427314 0.029 0.002 1.56740966337974e-18
SMED30033277 8.51711627475526e-23 0.0754545209735199 0.033 0.003 1.86678154510086e-18
SMED30015755 8.85333554102113e-23 0.172945635749649 0.173 0.098 1.94047408388101e-18
SMED30004354 2.1621027335602e-22 0.145351257469684 0.129 0.064 4.73889677141725e-18
SMED30002501 2.258263209731e-22 0.049764872930601 0.03 0.002 4.9496613030884e-18
SMED30003261 4.27811763604908e-22 -0.146208550016318 0.113 0.191 9.37677823469238e-18
SMED30015300 4.59317646944212e-22 0.191140836640577 0.654 0.585 1.00673241857232e-17
SMED30000896 4.95965937088619e-22 0.210687661556728 0.436 0.34 1.08705814091083e-17
SMED30000053 6.96884518154439e-22 0.0923021576709478 0.047 0.011 1.5274314868909e-17
SMED30005073 7.91554833687454e-22 0.123660483450488 0.082 0.032 1.73492988447616e-17
SMED30014405 9.07353002605784e-22 -0.198300406678955 0.352 0.45 1.98873631111136e-17
SMED30035575 1.04225663084505e-21 0.0586764234944158 0.047 0.01 2.28441808348619e-17
SMED30001234 1.15110228014536e-21 0.146654263276868 0.206 0.127 2.52298597762259e-17
SMED30032334 1.17622921682404e-21 0.183271380886948 0.703 0.642 2.57805919743493e-17
SMED30029256 1.7525564739985e-21 0.158728810479634 0.162 0.09 3.8412532797099e-17
SMED30000316 2.3654305124698e-21 0.242818826651158 0.42 0.325 5.18455059723131e-17
SMED30030234 2.96979491110637e-21 -0.187352945164456 0.289 0.39 6.50919648616294e-17
SMED30024095 4.40890926634224e-21 -0.153259895793735 0.25 0.345 9.66344732996893e-17
SMED30023747 4.82702132181584e-21 -0.33529019678456 0.228 0.316 1.0579865333156e-16
SMED30032853 6.05820226577051e-21 0.151852320993075 0.139 0.073 1.32783677261158e-16
SMED30025793 7.37593145668815e-21 0.236781749551311 0.531 0.45 1.61665665667691e-16
SMED30017367 9.07720696735656e-21 -0.218179123233351 0.447 0.543 1.98954222310521e-16
SMED30032739 9.37330721737907e-21 0.199980939345971 0.487 0.398 2.05444147590514e-16
SMED30027975 1.14590283191769e-20 0.288254486304063 0.145 0.081 2.5115898269972e-16
SMED30005162 1.23861634357139e-20 0.052881165475549 0.026 0.002 2.71479930183978e-16
SMED30015073 1.42128009638099e-20 0.152310588753448 0.165 0.096 3.11516171524786e-16
SMED30002257 1.81230368441595e-20 0.17472063024917 0.47 0.372 3.97220721550287e-16
SMED30032349 2.37350008469629e-20 -0.121864859766796 0.078 0.144 5.20223748563733e-16
SMED30017430 2.40344916944612e-20 -0.156896220436845 0.922 0.951 5.26787988959201e-16
SMED30011202 2.47796363196883e-20 0.116802730508635 0.147 0.08 5.43120068854928e-16
SMED30030793 3.24008949165329e-20 -0.136439383567809 0.185 0.275 7.10162814780567e-16
SMED30022837 3.60680847086818e-20 0.0430123581215641 0.03 0.003 7.90540280644888e-16
SMED30009398 7.28025264346096e-20 0.266682326695595 0.177 0.108 1.59568577439377e-15
SMED30027357 9.36936718699159e-20 -0.141353419131886 0.073 0.137 2.05357790004482e-15
SMED30020105 1.03831633116761e-19 -0.24995182353106 0.384 0.471 2.27578173465316e-15
SMED30025067 1.09917753226116e-19 -0.217942816231524 0.88 0.915 2.40917731521002e-15
SMED30029110 1.10854035789274e-19 0.0975525761417677 0.054 0.016 2.4296987564293e-15
SMED30009382 1.20896447975138e-19 0.124908264229372 0.049 0.013 2.64980834671907e-15
SMED30001815 1.40323960962684e-19 0.12822935461037 0.106 0.051 3.07562057638011e-15
SMED30013675 2.09253482469994e-19 0.277303795192795 0.708 0.652 4.58641782877733e-15
SMED30018911 2.26211578866342e-19 0.0705722498706357 0.046 0.012 4.95810538559249e-15
SMED30005922 4.56076415414447e-19 0.0510860979994577 0.029 0.003 9.99628287305384e-15
SMED30028743 5.47781693574021e-19 0.314432468767024 0.335 0.25 1.20062791597554e-14
SMED30032067 7.35489779619456e-19 -0.190297712521951 0.43 0.516 1.61204649896992e-14
SMED30032612 8.41213071942432e-19 0.144471910483214 0.15 0.085 1.84377081108342e-14
SMED30032354 8.87907604667502e-19 0.179876831380709 0.64 0.566 1.94611588791023e-14
SMED30016871 1.01642032995183e-18 0.0545049648772767 0.033 0.005 2.22779007918841e-14
SMED30003672 1.02031565267774e-18 -0.167606217711421 0.452 0.542 2.23632784753908e-14
SMED30023391 1.40998182534724e-18 0.187689681711956 0.445 0.354 3.09039816479607e-14
SMED30021696 1.44285538516162e-18 0.156764276004296 0.339 0.25 3.16245043319725e-14
SMED30031065 1.50678042283841e-18 -0.123712712811898 0.641 0.726 3.30256133077722e-14
SMED30019264 2.09584114648677e-18 0.308313898291812 0.669 0.599 4.59366462486969e-14
SMED30002324 2.13140454446011e-18 0.195069472236729 0.341 0.258 4.67161248054766e-14
SMED30030407 2.25090672014433e-18 -0.210987311206276 0.158 0.235 4.93353734921234e-14
SMED30003056 2.3324654636312e-18 -0.140872100197877 0.19 0.271 5.11229780318686e-14
SMED30005141 2.70956642033052e-18 0.139633854658409 0.108 0.054 5.93882768008043e-14
SMED30009737 3.25369045652347e-18 -0.18147340959533 0.612 0.678 7.13143874260814e-14
SMED30020082 3.51502924389805e-18 0.181414293559887 0.249 0.171 7.70424109677575e-14
SMED30032456 4.91814047409263e-18 -0.299698788884919 0.37 0.444 1.07795802911162e-13
SMED30009662 5.07137693933543e-18 -0.409984378445995 0.042 0.01 1.11154439756354e-13
SMED30009325 5.43725551067031e-18 0.0786338795644763 0.061 0.022 1.19173766282872e-13
SMED30023435 5.54655876514072e-18 0.204221645299318 0.328 0.242 1.21569475014354e-13
SMED30015243 5.61447528796951e-18 -0.158250772922714 0.128 0.2 1.23058069361716e-13
SMED30014549 5.85147920502644e-18 -0.158085603519291 0.733 0.791 1.2825272121577e-13
SMED30009812 7.15878479979195e-18 0.0459800847378385 0.02 0 1.5690624524184e-13
SMED30027121 8.23047138646519e-18 0.10228182230409 0.137 0.077 1.80395471848544e-13
SMED30022273 8.65867500482118e-18 -0.146614004389283 0.259 0.342 1.89780838755671e-13
SMED30005030 9.53629378963921e-18 0.0603498495878534 0.021 0.001 2.09016487281312e-13
SMED30029899 1.13757439241145e-17 -0.0843303357487648 0.983 0.981 2.49333555328742e-13
SMED30031163 1.25955363080406e-17 0.0335549981919168 0.019 0 2.76068964799633e-13
SMED30018401 1.41643275521921e-17 0.074801347880279 0.028 0.004 3.10453731288946e-13
SMED30008157 2.60940498103837e-17 -0.17110153422364 0.42 0.501 5.7192938374399e-13
SMED30035994 2.74124674792148e-17 -0.121411406694676 0.095 0.158 6.00826462209429e-13
SMED30012672 2.79338624379828e-17 -0.168685479769286 0.304 0.394 6.12254396915707e-13
SMED30012091 2.96226879346011e-17 0.0504874840285856 0.024 0.002 6.49270074150586e-13
SMED30019038 3.38095623635628e-17 0.176585300075226 0.663 0.6 7.41037987884568e-13
SMED30033947 5.36313717052536e-17 0.176770348451399 0.331 0.251 1.17549240503575e-12
SMED30022364 5.97855468183055e-17 0.0969127924702784 0.033 0.006 1.31037961516362e-12
SMED30003452 7.58187840234171e-17 -0.109885374601428 0.098 0.162 1.66179610822526e-12
SMED30010548 8.41520421657985e-17 -0.144268342732781 0.055 0.106 1.84444446018997e-12
SMED30020269 8.81860933052806e-17 -0.122159416277207 0.82 0.865 1.93286279306514e-12
SMED30005636 9.06390541719868e-17 0.0563942417927595 0.026 0.003 1.98662678934161e-12
SMED30019357 9.11767488941093e-17 0.0839468808728893 0.039 0.01 1.99841198226109e-12
SMED30029545 1.09762503235136e-16 0.170850751302603 0.348 0.266 2.40577454590772e-12
SMED30007747 1.13464659258679e-16 -0.164971898547646 0.495 0.57 2.48691840163173e-12
SMED30014862 1.17192477848587e-16 0.108421740205509 0.133 0.076 2.56862472948533e-12
SMED30014114 1.29794141284235e-16 0.106120656735732 0.101 0.051 2.84482798866786e-12
SMED30007725 1.35382758822379e-16 0.10417447660842 0.081 0.036 2.9673193078689e-12
SMED30030308 1.57226319726805e-16 0.161756180138764 0.256 0.181 3.44608647577212e-12
SMED30016988 1.88638214284436e-16 0.0570707337669427 0.027 0.004 4.13457238068628e-12
SMED30018465 2.06979721401224e-16 -0.138332449473578 0.402 0.489 4.53658153367204e-12
SMED30029325 2.18590435551216e-16 0.111101978573138 0.125 0.07 4.79106516641156e-12
SMED30035670 2.22311175220306e-16 0.15337680322834 0.838 0.805 4.87261633847867e-12
SMED30020539 2.23713217953494e-16 0.144480510178038 0.063 0.025 4.90334631110469e-12
SMED30004128 2.33734768534413e-16 0.0517895160990883 0.03 0.005 5.12299865673726e-12
SMED30002236 2.42046848305005e-16 0.166768642730647 0.249 0.176 5.3051828211491e-12
SMED30006334 2.60637599921133e-16 0.140140399694111 0.261 0.184 5.7126549150714e-12
SMED30028495 3.92975410283386e-16 0.0548073592328366 0.021 0.001 8.61323504259126e-12
SMED30028627 4.20836325761307e-16 0.075040246321221 0.059 0.023 9.22389058803633e-12
SMED30026520 4.26749053507235e-16 0.138296890684963 0.203 0.134 9.35348575477157e-12
SMED30015856 4.99152682731602e-16 0.0725275924924785 0.077 0.034 1.09404285001113e-11
SMED30008603 5.73778471482857e-16 0.044623513458999 0.025 0.003 1.25760765379613e-11
SMED30030582 5.76508285938724e-16 0.191974928704907 0.26 0.185 1.2635908611205e-11
SMED30024361 5.78739956995388e-16 -0.115554773405766 0.152 0.224 1.26848223774249e-11
SMED30012847 5.99988756182394e-16 -0.146874392030438 0.268 0.347 1.31505535580057e-11
SMED30033630 6.42153827280627e-16 0.389673334083398 0.04 0.011 1.40747275863368e-11
SMED30029468 6.56002463515844e-16 0.0607984594716089 0.02 0.001 1.43782619953403e-11
SMED30013107 9.65036910882618e-16 -0.175877762011684 0.675 0.735 2.11516790127252e-11
SMED30007287 1.03400610303085e-15 -0.150648509134739 0.447 0.525 2.26633457662301e-11
SMED30014307 1.44332369661976e-15 0.182105413130003 0.335 0.259 3.16347687825118e-11
SMED30026807 1.46680334923727e-15 0.374787800933478 0.622 0.574 3.21493958085825e-11
SMED30007284 1.61149865524156e-15 -0.162021597055961 0.35 0.428 3.53208275255845e-11
SMED30019886 2.04730637691727e-15 0.136758349735858 0.292 0.214 4.48728611692728e-11
SMED30011012 2.09844981217689e-15 0.0863924856130211 0.053 0.019 4.5993822983293e-11
SMED30026023 2.09978680703087e-15 -0.103813287099615 0.091 0.149 4.60231272365026e-11
SMED30021926 2.12078484046461e-15 -0.221789962939298 0.169 0.241 4.64833621333034e-11
SMED30015971 2.14557861950467e-15 0.0880363690712438 0.036 0.009 4.70267921823034e-11
SMED30016076 2.65112844803388e-15 -0.141780881203283 0.176 0.249 5.81074333240066e-11
SMED30019298 3.4306862643375e-15 -0.157680309648401 0.497 0.567 7.51937815417494e-11
SMED30020599 4.05055371747187e-15 -0.150782711542146 0.176 0.25 8.87800363795483e-11
SMED30004207 5.03846965498388e-15 0.203006885575516 0.433 0.358 1.10433177897937e-10
SMED30014484 5.17619133603482e-15 0.0384702874807225 0.017 0.001 1.13451761703211e-10
SMED30002694 5.84558521721682e-15 0.0311613782835072 0.016 0 1.28123536790958e-10
SMED30016165 5.9989568606311e-15 0.153159235998226 0.645 0.581 1.31485136471312e-10
SMED30021828 6.24042575958467e-15 0.235444622715794 0.196 0.133 1.36777651798577e-10
SMED30032832 6.38481266308294e-15 0.121995715271015 0.157 0.098 1.39942323949452e-10
SMED30007522 6.41561092565343e-15 0.123432744256744 0.109 0.061 1.40617360268472e-10
SMED30004221 6.4649586797153e-15 0.104698205616504 0.132 0.077 1.41698964342e-10
SMED30006794 6.79372488532347e-15 -0.107842268773337 0.14 0.208 1.4890486203652e-10
SMED30018161 7.41564615322215e-15 0.044312921136887 0.024 0.003 1.62536132386323e-10
SMED30031162 7.74225904797005e-15 0.0913174727563999 0.055 0.021 1.69694833813407e-10
SMED30021687 8.06873790524911e-15 0.146463614813597 0.333 0.254 1.7685059740725e-10
SMED30009773 8.3096640228889e-15 0.0543766186677666 0.019 0.001 1.82131216053679e-10
SMED30016306 8.43203425156193e-15 0.212511526806685 0.517 0.445 1.84813326725734e-10
SMED30017175 8.56397239820991e-15 0.137616224671338 0.225 0.156 1.87705147023965e-10
SMED30010024 8.57153947639816e-15 0.0395025698204663 0.017 0.001 1.87871002243695e-10
SMED30005377 9.09275751054344e-15 0.0423783033362835 0.026 0.004 1.99295059116091e-10
SMED30007363 9.46449631789232e-15 0.13597386460388 0.249 0.178 2.07442830295564e-10
SMED30031389 9.55683433762229e-15 -0.129569499900989 0.85 0.888 2.09466695012005e-10
SMED30004739 9.95867933428765e-15 0.164074995837833 0.144 0.089 2.18274333648917e-10
SMED30034894 1.00241556655151e-14 0.0986346747713596 0.095 0.049 2.1970944387676e-10
SMED30019930 1.16399054632285e-14 0.0526270897419528 0.024 0.003 2.55123447943041e-10
SMED30009588 1.32013180627336e-14 0.0375281311614201 0.02 0.002 2.89346489298994e-10
SMED30020249 1.32190971414258e-14 -0.12398810029165 0.139 0.205 2.8973617114577e-10
SMED30031236 1.359861293504e-14 -0.119406597166072 0.134 0.199 2.98054398310206e-10
SMED30026819 1.37860710615458e-14 0.0446416539592323 0.036 0.01 3.02163105526962e-10
SMED30024316 1.41595319600654e-14 -0.23967967990829 0.238 0.309 3.10348621500713e-10
SMED30005484 1.56411851974712e-14 -0.149584429266143 0.389 0.459 3.42823497158173e-10
SMED30028153 1.5951475424959e-14 0.146137040650708 0.202 0.138 3.49624438364252e-10
SMED30025278 1.74126229000023e-14 -0.15083967866917 0.252 0.327 3.81649868722251e-10
SMED30009549 1.80525662136123e-14 0.103636219659127 0.066 0.029 3.95676146269955e-10
SMED30031337 1.97837472625234e-14 0.0855274087709179 0.053 0.021 4.33620172499989e-10
SMED30020139 1.99983508436147e-14 0.171520285459415 0.365 0.29 4.38323853790347e-10
SMED30034381 2.176179636673e-14 -0.195714366518139 0.487 0.548 4.76975052765988e-10
SMED30025098 2.27037553495289e-14 0.149189966421394 0.661 0.613 4.97620909750974e-10
SMED30001172 2.31068396992813e-14 -0.136721398573057 0.67 0.724 5.06455712528847e-10
SMED30022128 2.36221233949644e-14 -0.137215184025592 0.731 0.769 5.1774970057083e-10
SMED30034219 2.68145090751153e-14 -0.112136624186605 0.881 0.899 5.87720409908377e-10
SMED30020144 2.71234014582165e-14 0.0418817052622596 0.015 0 5.9449071316119e-10
SMED30008964 2.82160191758855e-14 0.195013114742652 0.12 0.071 6.18438708297058e-10
SMED30030464 2.85303839936022e-14 0.0563772573917871 0.04 0.012 6.25328956371774e-10
SMED30013023 3.00778237468181e-14 0.143405879841263 0.698 0.657 6.59245740882758e-10
SMED30031687 3.03750541727586e-14 0.133843510377521 0.112 0.064 6.65760437358523e-10
SMED30023808 3.20136248307954e-14 0.0613188945405928 0.074 0.035 7.01674629041374e-10
SMED30031280 3.20293314912975e-14 -0.138944701414965 0.149 0.213 7.02018887626258e-10
SMED30021474 3.82630154369877e-14 -0.0892669592953562 0.061 0.109 8.38648772347896e-10
SMED30012219 3.86017221900286e-14 -0.129288246761022 0.88 0.905 8.46072546961048e-10
SMED30007591 3.90026755838444e-14 0.0491183705582587 0.025 0.004 8.54860643446701e-10
SMED30013205 4.08790253163138e-14 0.138207207170236 0.712 0.649 8.95986476882966e-10
SMED30016701 4.25038724785688e-14 0.0438650128476033 0.02 0.002 9.31599876985271e-10
SMED30025548 4.26175265995154e-14 0.139693029721826 0.71 0.653 9.34090948008178e-10
SMED30012615 4.55846128279113e-14 -0.390991841067416 0.494 0.524 9.9912354396216e-10
SMED30014122 4.65290318202419e-14 -0.142874302416353 0.211 0.282 1.01982331943606e-09
SMED30004948 5.1200285137009e-14 -0.214135853653722 0.219 0.288 1.12220784963296e-09
SMED30031105 5.75390274657878e-14 0.114066463314794 0.995 0.996 1.26114040399514e-09
SMED30005601 6.08931850104551e-14 -0.117607971762778 0.088 0.142 1.33465682905915e-09
SMED30005457 6.93358506911126e-14 0.0360191960617269 0.011 0.037 1.51970317544781e-09
SMED30032162 7.12003867976947e-14 0.0341397596555731 0.02 0.002 1.56057007783187e-09
