Sample	0h	6h	3d	7d	11d
SMED30032830	0.955032	0.802545	0.870597	0.882129	0.989455
SMED30032856	0.83893	0.742212	0.849664	0.573705	0.659638
SMED30032863	1.43726	1.28253	1.28367	1.45359	2.30125
SMED30032913	30.0822	33.2643	30.0276	30.5946	29.9751
SMED30032922	1.24594	0.690304	1.64351	2.48862	2.38016
SMED30032974	0.118081	0.115629	0.18386	0.20166	0.173512
SMED30032979	37.7088	35.5747	48.9452	46.803	44.8689
SMED30032988	32.6757	34.5296	33.5251	33.5637	32.5405
SMED30032989	31.0746	34.2305	32.8345	38.5258	43.4459
SMED30033064	10.0289	10.0322	10.6437	12.6204	12.8964
SMED30033075	9.31457	10.4092	10.6237	12.4204	12.3743
SMED30033079	3.55703	4.38822	5.08451	6.22819	7.30574
SMED30033092	0.330684	0.38433	0.617826	0.790989	0.91075
SMED30033107	271.799	272.249	265.545	233.092	200.114
SMED30033162	0.00760683	0.00759463	0.0075833	0.0108042	0
SMED30033205	0.178421	0.184379	0.265813	0.143501	0.177505
SMED30033208	1.11611	1.03819	1.01856	0.788351	0.789722
SMED30033211	49.0212	50.923	52.7538	58.436	60.6627
SMED30033220	3.145	3.03873	4.87793	4.64923	4.27291
SMED30033276	20.5363	20.2592	23.2691	27.092	28.7079
SMED30033385	1.9416	2.05546	2.50006	3.09284	3.0701
SMED30033413	18.8469	19.1069	21.4474	21.9532	22.9555
SMED30033491	0.859881	0.918349	0.833085	0.894911	0.9173
SMED30033501	2.29639	2.37659	2.66072	3.06732	3.03879
SMED30033618	35.0038	35.7201	40.4447	40.2381	39.1636
SMED30033638	0.349103	0.346681	0.480375	0.367089	0.448419
SMED30033646	32.0048	33.8583	47.0053	55.5842	56.0309
SMED30033648	28.1258	9.35263	16.9707	12.6754	8.86244
SMED30033688	37.246	39.9456	42.6736	49.0545	52.7047
SMED30033709	9.70373	9.08214	9.44024	9.23335	8.33901
SMED30033710	19.4264	20.3718	18.9535	19.5726	15.3283
SMED30033790	0.900831	0.956506	1.03719	0.760972	0.788542
SMED30033813	0.245285	0.315422	0.385745	0.464296	0.482548
SMED30033821	0.0165571	0.0736753	0.0332962	0.0262732	0.061962
SMED30033823	35.8364	36.4345	32.9641	44.1928	52.033
SMED30033838	14.0894	12.7153	21.9533	22.5903	25.0634
SMED30033885	0.174684	0.141174	0.0286211	0.0141573	0
SMED30033912	3.50085	2.83292	2.51512	3.08612	3.28691
SMED30033922	0.77816	0.944532	0.554052	0.836253	0.489151
SMED30033932	2.34137	2.73746	2.31969	2.54878	2.15369
SMED30033937	0.101081	0.126387	0.297187	0.357306	0.3527
SMED30033943	0	0.0191623	0	0	0.00794887
SMED30033981	13.743	11.9599	15.7324	16.3231	16.1071
SMED30034013	23.1043	24.8842	23.873	24.1641	25.6091
SMED30034045	150.406	151.024	155.874	164.189	159.116
SMED30034047	0.251871	0.176251	0.214423	0.268891	0.344549
SMED30034075	1.84139	1.93955	1.85595	1.02937	1.26259
SMED30034109	10.1042	9.54189	11.0234	12.6399	11.6521
SMED30034130	0.248342	0.146474	0.213409	5.70973	0.679053
SMED30034145	0.0638183	0.0957753	0.198472	0.149539	0.0461177
SMED30034180	9.00629	8.46729	7.02987	8.45064	8.0313
SMED30034270	0.30529	0.314253	0.702584	0.873811	1.03868
SMED30034320	0.68004	0.831655	1.01818	1.40033	1.8183
SMED30034322	0.793197	0.796367	1.27373	1.32979	1.49018
SMED30034417	5.66435	3.30567	5.0659	3.31962	2.11198
SMED30034507	0.13663	0.0728736	0.156473	0.130761	0.151728
SMED30034548	1.22361	1.40488	1.55299	1.35859	1.58635
SMED30034555	4.0144	3.71899	4.12736	3.94802	3.14682
SMED30034603	0.05795	0	0.0874023	0.140565	0.0821676
SMED30034606	5.54141	5.94626	5.68615	5.80986	5.17257
SMED30034625	2.55529	2.52117	1.72431	1.60116	1.09286
SMED30034680	0.222994	0.297443	1.11366	1.39621	2.21349
SMED30034720	7.18047	6.65666	6.29698	6.96654	7.18145
SMED30034837	2.78537	3.905	3.86604	4.43865	5.68464
SMED30034872	0.0188337	0	0.0559606	0.117176	0.0133927
SMED30034899	64.7205	63.4108	66.2483	70.3745	68.497
SMED30035023	0.0167784	0.0143223	0	0	0.0128472
SMED30035031	1.47371	0.980173	1.30597	1.62453	1.68906
SMED30035058	43.7568	42.1508	40.3583	35.9774	30.9098
SMED30035068	10.9118	10.7233	12.1728	14.8825	14.9413
SMED30035073	0.0199877	0	0	0	0
SMED30035106	0.42842	0.710307	1.0297	1.17983	1.48816
SMED30035110	16.449	18.6347	16.7225	16.7414	16.8797
SMED30035120	0.877673	1.62075	2.33206	2.30213	2.67653
SMED30035150	55.0726	56.4977	51.9973	49.6119	48.2074
SMED30035177	0.0211525	0.0186978	0	0	0.0317459
SMED30035248	2.85786	3.24656	3.76813	3.66306	3.68181
SMED30035250	48.2059	46.8841	56.3066	59.5159	64.228
SMED30035268	26.2179	25.9797	28.4991	31.5887	31.382
SMED30035276	39.4494	40.0011	39.6309	43.2128	49.6113
SMED30035400	3.04911	3.12764	3.71314	6.10946	6.9299
SMED30035448	4.36558	3.31539	5.50281	5.2178	4.96844
SMED30035489	0.297142	0.251278	0.579831	0.893971	0.460342
SMED30035515	0.274421	0.213581	0.300124	0.259044	0.240794
SMED30035582	15.5735	16.4464	19.5015	22.0235	22.3616
SMED30035622	0.154061	0.121161	0.288231	0.340325	0.487614
SMED30035630	1.2245	1.15733	1.27817	1.26055	0.75871
SMED30035648	20.9564	21.8556	23.0195	19.5007	21.2139
SMED30035677	0.2221	0.244786	0.763255	1.50249	1.85172
SMED30035684	4.13641	3.55876	3.55676	3.79866	4.11511
SMED30035692	175.984	169.252	179.131	187.768	173.663
SMED30035731	12.6653	12.6328	11.1954	9.84982	11.0577
SMED30035801	0.0561204	0.119746	0.0206666	0.0712666	0
SMED30035877	0.272992	0.364951	0.356124	0.664913	0.546397
SMED30035891	0	0.0375093	0.0208321	0	0
SMED30035943	1.53668	1.39858	1.32344	1.98308	2.27597
SMED30035952	0.0600071	0	0.0399164	0.0285059	0
SMED30035954	0.0225217	0.00922313	0.0334593	0.0168173	0
SMED30035967	1.3618	1.75615	1.64743	2.02078	2.31115
SMED30035994	16.9249	16.1067	18.2709	20.175	18.5626
SMED30036016	16.6235	14.0658	15.1473	20.0525	19.0269
SMED30036018	2.37491	2.38646	2.94362	2.92241	3.20812
SMED30036031	1.31733	0.968359	1.06451	1.40644	1.57255
SMED30000006	0.820359	0.890511	1.25649	1.3676	1.72085
SMED30000023	1.19203	1.15042	0.552507	0.71984	0.799372
SMED30000055	12.6793	13.0443	13.6483	14.5488	14.5851
SMED30000057	1.08363	1.18132	1.38651	1.21616	1.15332
SMED30000062	0.874332	1.37867	0.943155	1.88166	2.47102
SMED30000065	412.784	422.061	404.825	436.539	416.432
SMED30000069	0.745654	0.68741	0.779089	0.975483	1.1532
SMED30000087	1.85608	1.92519	2.41532	2.23436	1.94648
SMED30000089	0.106117	0.114719	0.0437855	0.0575458	0.104253
SMED30000091	0.599207	0.506141	0.399974	0.41812	0.428774
SMED30000095	0.675146	0.727076	1.19326	1.3758	1.25802
SMED30000100	2.46181	2.72709	2.74307	3.63391	3.35296
SMED30000103	63.3279	66.6858	59.895	78.7804	79.37
SMED30000107	7.69788	6.71506	8.67217	9.9818	10.6714
SMED30000109	20.2433	17.1875	24.843	31.168	33.7218
SMED30000110	0.777762	0.773155	0.651789	0.883265	0.884855
SMED30000129	3.15999	3.00573	7.33972	13.5612	14.1603
SMED30000134	1150.88	1144.45	1227.01	1206.1	1161.78
SMED30000139	0.0483712	0.0323467	0.0274682	0.0269301	0.0172495
SMED30000149	0.406497	0.27215	0.126949	0.103214	0.185716
SMED30000151	0	0.0102479	0.0111956	0	0
SMED30000166	57.8234	54.3844	52.4226	65.2847	66.9926
SMED30000167	0.710748	0.739038	0.961536	0.619587	0.869214
SMED30000184	28.4294	28.8746	24.5909	21.4737	20.4922
SMED30000197	0.0675043	0	0	0	0.047576
SMED30000200	35.4741	36.3079	31.0496	32.7613	30.8374
SMED30000211	0.162474	0.107676	0.158733	0.336885	0.208685
SMED30000236	22.6935	19.8568	25.3054	28.8613	26.8286
SMED30000249	0.0265917	0.122057	0.0426367	0.0401797	0
SMED30000252	0.260651	0.286019	0.0576914	0.25815	0.161979
SMED30000261	11.3148	12.5475	14.8656	17.1564	18.3833
SMED30000262	7.6902	7.77108	7.1074	7.53882	7.84645
SMED30000267	6.71201	6.12994	9.28428	10.4169	11.2837
SMED30000276	0.0401968	0.0354767	0.0829453	0.137815	0.199262
SMED30000282	20.0515	18.5274	18.0847	16.7251	13.2508
SMED30000287	0.204325	0.434584	0.326384	0.0690362	0.0718624
SMED30000293	19.4573	19.852	21.0512	24.8768	26.6636
SMED30000298	0.912139	0.768793	0.698505	0.814854	0.782968
SMED30000299	325.845	317.157	323.564	380.626	372.84
SMED30000309	8.173	6.25587	14.3916	38.9333	68.9913
SMED30000311	15.669	17.6825	20.7677	24.6688	25.2669
SMED30000345	6.84268	6.79805	6.97667	7.10286	7.43698
SMED30000355	0.387091	0.278563	0.393535	0.521204	0.727739
SMED30000364	3.54456	3.5727	3.70237	3.53329	2.78822
SMED30000366	0.103817	0.168218	0.19385	0.178738	0.207722
SMED30000367	1.29431	1.65015	1.99909	2.12072	2.58109
SMED30000370	8.51636	8.06817	7.34498	5.2696	4.01119
SMED30000371	4.08373	3.33946	2.73535	4.38393	5.35648
SMED30000377	12.9935	13.6109	16.3535	18.2416	20.6672
SMED30000378	246.488	242.565	269.62	318.869	306.759
SMED30000389	1.59097	1.4203	3.07272	3.50079	2.78652
SMED30000413	0.319262	0.398275	0.189083	0.101399	0.189273
SMED30000416	0.222069	0.157112	0.40522	0.374867	0.374041
SMED30000423	1.52415	1.53785	1.54971	1.25977	1.32029
SMED30000429	1.55192	2.12962	2.09623	1.74762	1.73287
SMED30000438	0.384934	0.28216	0.625819	0.592686	0.526534
SMED30000444	2.60113	1.79394	1.85141	1.57877	1.26642
SMED30000448	27.3802	22.1331	34.9275	38.9089	36.1206
SMED30000450	1.10605	0.905184	1.23181	1.23931	1.30366
SMED30000467	22.2132	15.7558	21.0325	18.6143	15.7113
SMED30000475	23.031	22.8252	30.5536	41.3157	42.6201
SMED30000485	4.51258	4.26047	4.19974	5.08365	5.11461
SMED30000488	5.37962	4.99619	6.05071	6.4872	6.30321
SMED30000492	31.8059	31.3527	32.7254	37.1789	36.3676
SMED30000510	36.5868	36.0269	35.3432	39.6198	41.0716
SMED30000511	2.02038	2.28126	2.10588	3.05291	3.5367
SMED30000516	0.195307	0.127515	0.0928736	0.182765	0.122418
SMED30000520	0.107025	0.0772198	0.0190203	0.0015246	0.00154873
SMED30000521	0.0939074	0.18136	0	0.0926419	0.11788
SMED30000538	0.559495	0.567508	0.67167	1.09389	1.43829
SMED30000541	9.84933	10.3213	12.319	14.7287	14.2593
SMED30000558	0.17217	0.19745	0.243328	0.264507	0.287633
SMED30000561	1.84438	1.89132	2.1426	1.99039	1.83919
SMED30000563	4.85588	3.84463	3.87091	3.52306	3.53324
SMED30000585	21.665	21.1507	21.5625	27.2591	25.0181
SMED30000595	0.046335	0.0435569	0.165132	0.144492	0.0506338
SMED30000596	5.58717	5.7564	7.64531	8.74839	9.70788
SMED30000621	52.4418	48.0322	48.7043	53.5202	52.4748
SMED30000632	0.17566	0.0584613	0.0219227	0.0443553	0.0324671
SMED30000633	19.2199	18.0326	18.0813	22.4963	23.2329
SMED30000640	27.1735	26.5465	26.3531	29.37	29.7065
SMED30000643	16.4948	19.7295	18.1154	21.5505	23.4121
SMED30000648	0.346077	0.578387	0.621238	0.702161	0.815388
SMED30000671	0.908631	0.950679	0.987654	1.29158	1.07611
SMED30000683	1.92894	1.54592	2.16428	2.44636	2.75465
SMED30000691	165.45	151.717	204.769	230.349	223.62
SMED30000696	12.5981	12.7972	10.9668	10.8575	9.57488
SMED30000699	14.2932	15.3883	16.7395	18.9122	19.6469
SMED30000706	8.05017	8.18007	8.75951	9.28682	11.2751
SMED30000710	24.8276	24.4619	22.0536	18.5513	15.1178
SMED30000735	8.19664	9.54018	6.35057	5.11207	4.22987
SMED30000746	911.109	921.478	815.654	658.735	642.104
SMED30000750	7.51381	6.40071	6.73677	5.91193	6.01682
SMED30000762	2.09665	2.23055	3.10163	2.19083	0.93271
SMED30000763	77.1332	72.5989	86.4314	101.919	108.58
SMED30000768	1.64328	2.69716	2.47098	3.1389	2.84266
SMED30000773	26.6566	25.5306	32.6812	39.5518	46.8412
SMED30000778	52.8858	54.2042	55.3963	61.9896	60.2229
SMED30000781	52.0562	52.4887	66.2664	72.5911	65.0772
SMED30000783	9.06076	8.46918	11.7275	13.4471	14.2687
SMED30000784	1.14298	1.04856	1.14087	0.980082	0.891021
SMED30000804	0.041595	0.0512552	0.0341705	0.0473733	0.0158728
SMED30000815	0.619624	0.580732	0.787946	1.09287	1.00499
SMED30000817	55.3885	54.3919	43.2326	41.8235	41.4855
SMED30000819	27.1203	28.301	28.4082	26.9813	24.1958
SMED30000827	239.3	222.067	316.127	340.771	392.389
SMED30000833	0.0504558	0.0761673	0.0516515	0.0360113	0.039657
SMED30000834	55.1894	61.3148	71.4248	85.0962	84.99
SMED30000838	11.9904	12.3621	11.8529	12.8914	12.6044
SMED30000839	2.61384	2.47161	2.35149	1.96764	1.7137
SMED30000845	1.34861	1.29731	1.42056	1.61943	1.86175
SMED30000862	1.05345	1.30165	1.2296	1.24566	1.13161
SMED30000864	8.55044	8.08299	9.78564	9.44699	10.0204
SMED30000873	0.976988	1.109	1.26588	1.97334	2.12037
SMED30000887	12.2152	14.2289	13.3663	16.1548	16.8046
SMED30000895	0.377198	0.302158	0.326959	0.204415	0.200405
SMED30000897	0.722542	0.615033	0.685052	0.649405	0.76444
SMED30000902	201.848	167.466	142.387	170.13	159.865
SMED30000903	0.892422	0.434494	0.65947	0.743084	0.654226
SMED30000912	0.263172	0.033846	0.159259	0.188649	0.251366
SMED30000929	0.129415	0.180624	0.0968885	0.301071	0.20896
SMED30000935	0.0300339	0.0154155	0.064467	0.056102	0.0122732
SMED30000936	0.136423	0.108345	0.116322	0.183173	0.17732
SMED30000938	2.11548	2.24937	2.39122	2.34514	2.50885
SMED30000946	29.9117	31.246	26.3552	25.5217	24.8089
SMED30000948	0.022439	0	0	0	0
SMED30000950	18.328	17.4446	19.3642	18.1728	16.9405
SMED30000957	0.707805	0.87952	0.883611	1.39848	1.15868
SMED30000960	0.624048	1.35152	2.00759	1.12607	1.51032
SMED30000966	0.407382	0.543214	0.520413	0.873481	0.863735
SMED30000992	4.51274	4.97417	5.07715	4.4061	4.53984
SMED30001004	0.447866	0.419988	0.343008	0.298299	0.245416
SMED30001006	0.696019	0.542911	0.602078	0.781758	0.702298
SMED30001017	0.568085	0.184406	0.383024	0.811729	0.757054
SMED30001026	94.8392	86.0087	116.217	119.88	120.088
SMED30001033	26.9537	28.2801	29.1339	33.1273	32.9629
SMED30001038	23.4421	23.2817	23.8754	21.0143	19.3979
SMED30001047	0.0103715	0	0	0.006805	0.0161707
SMED30001061	0.410363	0.308419	0.0366115	0.105582	0.210273
SMED30001067	5.02145	4.69485	4.49273	4.21464	4.04688
SMED30001071	4.40248	4.6807	5.31929	5.65671	6.15437
SMED30001072	0.421178	0.383639	0.254826	0.190804	0.347519
SMED30001087	21.407	21.7172	21.6128	22.4242	24.2113
SMED30001093	34.8832	34.2966	34.0873	33.4749	32.8718
SMED30001097	0	0.0121702	0.0142692	0.0092344	0.0113775
SMED30001100	6.72416	6.01819	6.31622	7.34334	5.95497
SMED30001113	18.895	18.449	22.9956	28.8662	32.5002
SMED30001117	20.2334	21.0618	18.0573	18.5456	18.8783
SMED30001122	52.089	52.4672	51.0562	55.5096	53.6083
SMED30001129	11.9389	12.3077	15.4091	15.5987	16.0583
SMED30001130	56.5282	50.5387	38.4535	16.6551	7.76963
SMED30001131	0.0414673	0.0525494	0.0407153	0	0.0114226
SMED30001139	2.76178	1.79787	3.21062	2.44819	2.77683
SMED30001142	4.84832	5.51907	6.02407	6.76691	6.85436
SMED30001144	0.161248	0.112208	0.285549	0.209653	0.237375
SMED30001147	8.91044	8.14301	12.3053	11.3948	11.4714
SMED30001152	34.8063	33.3705	50.236	63.6165	80.2362
SMED30001153	10.2587	10.0435	10.4452	13.0791	12.7355
SMED30001157	0.348891	0.268966	0.511112	0.503233	0.643159
SMED30001166	1.05295	0.398303	0.936592	0.916696	0.65188
SMED30001191	5.96497	6.86313	8.09727	7.7762	7.08579
SMED30001204	2.81584	2.369	3.11788	4.32335	4.47136
SMED30001211	0.694319	0.755855	0.929684	1.21125	1.54334
SMED30001229	0.488631	1.06046	0.799706	0.66769	0.493051
SMED30001234	24.9985	24.7221	27.7227	29.8265	31.0054
SMED30001241	0.0191205	0.0313212	0	0.0523208	0.0282372
SMED30001249	1.17276	1.16715	1.24002	0.84372	0.967889
SMED30001252	1.45932	1.45756	1.30892	0.644705	0.858407
SMED30001253	2.51769	1.73764	2.24739	2.48808	2.76748
SMED30001254	17.5582	19.3235	20.0988	21.1792	19.6209
SMED30001263	1.86237	1.73894	1.84621	1.73771	2.17454
SMED30001266	0.0285748	0.0146665	0.027748	0	0.123319
SMED30001288	1.26834	0.876376	2.37089	3.96828	4.90435
SMED30001290	5.06294	5.29907	5.23053	4.86452	5.69887
SMED30001295	0.493522	0.622606	0.589354	0.818992	0.82388
SMED30001296	213.578	226.649	217.204	233.717	227.353
SMED30001299	2.51319	2.78085	3.29271	4.03703	4.07738
SMED30001301	56.5943	56.0193	73.7983	89.2138	102.246
SMED30001333	4.0661	3.71276	5.70496	5.75674	4.92788
SMED30001334	1.70143	1.7125	1.64957	1.68098	1.57051
SMED30001335	4.97385	4.9693	4.27294	3.11499	1.79554
SMED30001341	7.71338	8.04803	7.95191	10.1479	11.6997
SMED30001346	0.589386	0.633196	0.632001	0.989192	0.644764
SMED30001353	0.951407	1.35049	1.25603	1.21509	1.56526
SMED30001355	42.5897	40.4578	43.6167	45.3022	48.3325
SMED30001356	1.29446	1.18126	1.63805	2.14035	2.1853
SMED30001357	1.26735	0.952363	0.752716	1.02891	0.917545
SMED30001358	0.120371	0.111486	0.0769964	0.077249	0.0283605
SMED30001364	11.2457	11.201	11.9275	13.8904	14.7707
SMED30001374	1.80874	2.23533	1.83926	1.58757	1.56899
SMED30001387	2.00909	2.51776	2.45189	2.35265	1.77006
SMED30001388	19.6573	20.7849	23.3565	23.9971	25.3216
SMED30001395	31.763	36.4441	39.7368	46.4377	47.2532
SMED30001401	12.1529	11.8442	13.554	13.8711	12.4527
SMED30001420	2.0386	2.28945	3.5593	3.44813	4.03507
SMED30001425	7.68396	7.43705	11.1585	11.3832	9.70072
SMED30001443	0.0895849	0.00914757	0.0635675	0.0150031	0.00728173
SMED30001461	2.43018	1.63798	2.88267	3.04436	3.58227
SMED30001482	31.9952	32.1828	35.5928	35.3129	36.7659
SMED30001483	12.815	13.5384	15.0377	15.8469	17.3388
SMED30001484	0.437657	0.330584	0.603335	0.581235	0.59415
SMED30001487	2.3878	2.4558	2.767	2.90711	3.30243
SMED30001509	7.89329	5.47672	5.6641	4.87777	4.11195
SMED30001511	3.38187	4.09391	4.60659	4.08188	3.97962
SMED30001515	205.368	224.829	237.448	243.056	256.282
SMED30001517	0.0463297	0.10089	0.032011	0	0.0240873
SMED30001520	1.27464	1.19912	1.54009	1.65958	1.95836
SMED30001522	58.8124	68.6067	75.1113	90.5934	112.289
SMED30001526	0.39681	0.448303	0.53038	0.520804	0.63359
SMED30001528	0.606951	0.895472	1.12295	1.42846	1.53947
SMED30001540	16.7288	18.0918	12.0354	11.1351	10.3895
SMED30001541	0.134671	0.0718177	0.22959	0.186548	0.276504
SMED30001542	1.74349	1.76047	1.90744	1.61547	1.19601
SMED30001543	18.7468	20.0996	20.1343	21.1997	22.7176
SMED30001548	84.7517	96.7956	93.2422	104.431	109.857
SMED30001550	1.87173	1.31314	1.78702	0.765934	1.16245
SMED30001552	1.61251	1.71108	1.51272	1.92377	1.53831
SMED30001553	16.114	17.2106	21.1434	27.4174	28.553
SMED30001574	0.0454563	0.0601003	0.0336804	0.132125	0.125604
SMED30001583	4.13459	3.95548	5.91211	6.19372	6.91052
SMED30001584	4.79822	3.63673	5.99954	7.50302	7.75103
SMED30001601	23.9046	24.5411	28.1979	33.3342	34.1595
SMED30001608	5.39495	3.79435	6.23205	9.39584	9.37148
SMED30001617	0.401736	0.380769	0.487463	0.229148	0.307474
SMED30001623	26.3487	23.1105	29.1686	35.9242	36.8795
SMED30001640	2.84525	2.56286	2.816	3.12327	2.2125
SMED30001645	11.6301	12.6667	12.7051	14.5715	14.5364
SMED30001661	30.6608	32.1173	37.102	43.4404	42.6439
SMED30001679	45.7768	45.956	44.9581	51.3201	52.5767
SMED30001681	35.773	36.8004	30.6511	27.2787	25.4851
SMED30001710	105.428	107.013	118.03	130.071	133.234
SMED30001713	9.97102	10.0707	11.7989	14.8376	14.6777
SMED30001715	32.8823	31.8947	41.9627	42.2243	52.1092
SMED30001717	0.013438	0.0778185	0.154279	0.0712662	0.058739
SMED30001720	131.762	134.204	126.695	129.611	133.642
SMED30001721	0.082643	0.0770477	0.0222966	0.089446	0.164653
SMED30001736	0.637402	0.641504	0.640427	0.572733	0.733967
SMED30001739	0.419649	0.344698	0.551943	0.378237	0.614905
SMED30001741	0	0.084493	0	0.0290246	0.0168175
SMED30001742	0.248335	0.436812	0.395543	0.505754	0.671337
SMED30001743	0.643309	0.739103	0.724431	1.15758	1.42682
SMED30001759	0.101724	0.159144	0.133048	0	0
SMED30001760	0.452419	0.643936	0.855523	0.806708	1.39408
SMED30001761	0.901062	0.697197	1.09055	1.28924	1.37314
SMED30001762	0.0920544	0.0843373	0.143301	0.0502978	0.102832
SMED30001779	15.2406	19.7661	20.1479	23.2442	27.2533
SMED30001786	5.64006	6.27663	6.73803	9.45918	8.21346
SMED30001793	42.6102	42.3531	43.8863	49.5363	48.2617
SMED30001806	20.9637	22.1038	27.4898	23.7759	26.7944
SMED30001814	0.522496	0.300403	0.448378	1.13979	0.522818
SMED30001832	0.0203518	0.0132006	0.00990733	0.0116991	0.0143996
SMED30001835	6.1463	5.60744	3.26585	3.46626	2.85905
SMED30001839	0.0332397	0.0306225	0.0326369	0.0237034	0.0249432
SMED30001856	11.6872	11.8349	13.507	13.1898	15.4239
SMED30001858	0.113358	0.0914592	0.0671937	0.0716607	0.0938163
SMED30001861	1.33493	1.28914	1.56658	3.13046	3.77947
SMED30001867	5.00896	4.77722	5.76038	5.89997	6.68545
SMED30001869	0.0335567	0.137392	0.144473	0.0951632	0.202639
SMED30001885	2.27839	2.66931	3.71488	4.28502	4.39878
SMED30001888	0.519351	0.695896	0.596666	1.32959	1.14592
SMED30001893	0.131258	0.100799	0.0317302	0.0237549	0.0475802
SMED30001900	2.91027	3.55802	2.84162	3.31863	3.19909
SMED30001918	6.12554	6.47861	6.66325	8.06442	8.55772
SMED30001927	0.744393	0.749381	1.06033	1.03483	0.816586
SMED30001935	1.16553	1.11352	2.44186	3.61453	3.78053
SMED30001954	38.0216	37.3083	38.004	40.9525	38.6979
SMED30001959	0.374207	0.307527	0.462466	0.421327	0.305266
SMED30001962	31.5196	31.3443	37.7392	43.3008	42.8699
SMED30001963	1.92683	2.41312	2.40069	2.53165	2.55931
SMED30001970	43.2953	47.4932	63.3411	64.0839	62.4464
SMED30001980	33.1265	33.4807	30.2891	32.5831	29.7794
SMED30001981	0.293066	0.0399883	0.0866045	0.128454	0.0487014
SMED30001989	63.2905	58.0298	64.6549	64.8567	65.2859
SMED30001997	5.12159	4.61775	4.7987	5.18114	4.46625
SMED30001999	1.15901	1.1229	0.827138	0.804566	1.04092
SMED30002002	25.4257	25.2547	26.8896	25.7757	25.223
SMED30002009	8.62619	8.02103	10.1603	12.0065	12.6871
SMED30002013	12.2151	10.5017	11.5486	8.99344	9.54011
SMED30002016	0.402955	0.377609	0.642767	0.876745	0.779461
SMED30002018	0.370711	0.210911	0.289003	0.281977	0.245092
SMED30002027	30.5419	32.4599	38.253	93.3687	100.529
SMED30002028	0.898344	1.09509	1.47859	1.42334	1.24052
SMED30002029	0.225582	0.214743	0.0561195	0.0290859	0.0124551
SMED30002042	6.75571	6.73335	6.61796	5.02788	4.96228
SMED30002044	0.26989	0.16787	0.190774	0.319925	0.198427
SMED30002046	3.06017	2.71253	3.46677	4.12273	4.25969
SMED30002056	0.022439	0.127381	0.134105	0.0187961	0.052377
SMED30002067	17.6305	18.4683	22.7972	26.5052	26.2667
SMED30002070	42.3122	34.4528	49.7077	68.3741	67.2882
SMED30002079	21.0825	15.7529	13.9748	6.00603	3.47385
SMED30002082	1.13372	1.20327	1.58271	2.3816	2.57612
SMED30002085	0.754786	0.628712	0.987769	2.24645	1.92717
SMED30002095	0.0213413	0.0585292	0.147089	0.093939	0.168898
SMED30002117	2.05186	2.14957	2.44483	2.51295	2.51591
SMED30002118	0	0.0329961	0.0376691	0.0410182	0.0308471
SMED30002129	24.5146	22.9105	19.2011	20.3339	20.3333
SMED30002133	1723.96	2012.07	2157.15	2420.38	2614.31
SMED30002138	45.3006	43.3439	37.7411	37.0474	31.5854
SMED30002158	0.61137	0.793429	0.716133	1.0563	0.845768
SMED30002168	10.1584	10.9943	12.4836	12.3368	12.6884
SMED30002172	0.506736	0.18994	0.44824	0.917339	1.70234
SMED30002174	0.84021	0.519988	0.992284	1.21897	1.28879
SMED30002175	20.5596	22.583	19.6485	38.4162	47.621
SMED30002176	16.134	16.7737	14.7962	14.9313	14.2428
SMED30002186	0.099901	0.0890357	0.319279	0.0233933	0.0170898
SMED30002187	9.50835	9.16308	9.76664	9.48474	9.90862
SMED30002191	0.135842	0.18049	0.18009	0.0228572	0.0293637
SMED30002192	1.61018	1.21258	1.07843	0.843081	0.803609
SMED30002205	2.23097	2.28567	1.88815	1.6074	1.77175
SMED30002214	1.13409	1.12278	1.36796	1.21223	0.906677
SMED30002228	10.2396	12.4274	11.6363	13.7311	14.5892
SMED30002229	0.0557076	0.0510199	0.0265315	0.0807764	0.0108633
SMED30002239	0.0064459	0.0424009	0.0267559	0.0352536	0.0290356
SMED30002245	0.611948	0.908241	1.16043	0.765213	0.890487
SMED30002255	7.46084	8.75258	8.94388	9.01524	9.00607
SMED30002259	0.918729	0.840554	1.42038	1.69441	1.99247
SMED30002272	0.81807	0.756253	0.749795	0.763332	0.586421
SMED30002274	8.28175	8.65387	9.30708	10.2379	11.1441
SMED30002277	43.2873	50.6493	46.7112	50.1706	51.9222
SMED30002285	106.673	102.936	137.359	180.581	238.093
SMED30002286	18.139	19.329	13.6131	12.3374	11.4971
SMED30002290	0.313724	0.169138	0.655364	1.00549	0.867533
SMED30002308	0.531135	0.573368	0.420857	0.437666	0.48634
SMED30002315	1.06961	1.42209	1.625	2.33581	2.53293
SMED30002319	39.7614	39.481	51.4997	51.0502	40.2061
SMED30002338	0.586559	0.621775	0.6345	0.549188	0.534705
SMED30002343	0.201956	0.0652821	0.245241	0.138489	0.120327
SMED30002349	3.10174	2.31359	4.69296	5.84428	6.07548
SMED30002351	9.83395	10.58	7.26073	6.48354	6.97274
SMED30002358	12.2095	13.3077	11.7563	11.1562	10.7393
SMED30002359	1.75441	1.48798	1.70476	1.65058	1.40252
SMED30002364	2.69381	3.03178	2.86682	3.34693	3.15158
SMED30002372	0.277226	0.27723	0.379922	0.415127	0.396842
SMED30002374	25.3415	24.6331	15.0796	12.3076	9.80774
SMED30002375	0.0169292	0.0138658	0.0325145	0.0237015	0.137823
SMED30002379	5.37247	6.1143	5.26271	4.11324	4.33326
SMED30002389	1.2537	1.18994	1.30928	1.67496	1.51577
